filename,split,entropy_pseudo,entropy_gt,entropy_diff
monrovia_55.tif,train,1.0626,1.0953,-0.0327
bielefeld_12.tif,train,1.2572,1.1859,0.0713
khartoum_53.tif,train,1.0371,1.1056,-0.0685
pisco_48.tif,train,0.3474,0.6510,-0.3036
mahe_29.tif,train,1.2229,1.2552,-0.0323
coxsbazar_20.tif,train,1.2666,1.3733,-0.1068
slaskie_24.tif,train,0.8736,0.9240,-0.0504
chicago_24.tif,train,0.6457,0.7144,-0.0687
rotterdam_48.tif,train,1.2881,1.3565,-0.0683
coxsbazar_5.tif,train,0.6191,0.8552,-0.2361
zanzibar_76.tif,train,0.7508,0.7976,-0.0469
pisco_7.tif,train,0.7312,0.8118,-0.0806
chiclayo_8.tif,train,0.9499,0.8484,0.1015
abancay_32.tif,train,1.2021,1.3266,-0.1245
khartoum_59.tif,train,1.2963,1.1823,0.1140
svaneti_11.tif,train,0.9602,0.8336,0.1266
wielkopolskie_3.tif,train,0.0983,0.2147,-0.1164
aachen_51.tif,train,1.2423,1.2557,-0.0134
kyoto_29.tif,train,1.4355,1.4678,-0.0323
tokyo_37.tif,train,1.2531,1.3115,-0.0584
ulaanbaatar_28.tif,train,0.9925,1.3695,-0.3770
kujawsko-pomorskie_2.tif,train,0.5068,0.2408,0.2660
vienna_40.tif,train,1.2038,1.1108,0.0930
vegas_42.tif,train,0.2218,0.6371,-0.4153
koeln_54.tif,train,1.6876,1.7993,-0.1117
bielefeld_15.tif,train,1.6171,1.4334,0.1837
podkarpackie_5.tif,train,0.3519,0.3171,0.0347
dolnoslaskie_15.tif,train,0.5802,0.5557,0.0245
rio_27.tif,train,1.6744,1.8574,-0.1831
piura_19.tif,train,1.1612,1.2168,-0.0556
zachodniopomorskie_9.tif,train,0.3308,0.3319,-0.0011
rotterdam_42.tif,train,1.3988,1.3834,0.0153
dortmund_69.tif,train,0.6723,0.7118,-0.0395
kagera_9.tif,train,1.0836,1.0853,-0.0017
shanghai_9.tif,train,0.5299,0.2269,0.3030
melbourne_16.tif,train,1.1231,1.1475,-0.0244
western_26.tif,train,1.0908,1.2803,-0.1895
duesseldorf_53.tif,train,1.5151,1.6059,-0.0907
viru_50.tif,train,0.8329,0.8436,-0.0107
muenster_12.tif,train,0.8279,0.7985,0.0294
monrovia_11.tif,train,1.4595,1.5581,-0.0985
wielkopolskie_38.tif,train,0.3090,0.3682,-0.0593
kitsap_28.tif,train,1.2406,1.3972,-0.1565
chiclayo_45.tif,train,0.5952,0.3037,0.2915
aachen_55.tif,train,1.0444,1.2490,-0.2046
wielkopolskie_28.tif,train,1.1116,1.3452,-0.2336
tonga_1.tif,train,1.4582,1.4941,-0.0358
kujawsko-pomorskie_11.tif,train,1.1503,1.1724,-0.0221
muenster_37.tif,train,1.2805,1.3967,-0.1161
duesseldorf_30.tif,train,1.2229,1.3799,-0.1571
lohur_1.tif,train,1.1861,1.2026,-0.0165
muenster_20.tif,train,0.5987,0.6064,-0.0077
zanzibar_65.tif,train,0.8167,0.7977,0.0190
mazowieckie_12.tif,train,0.2145,0.2146,-0.0001
chincha_21.tif,train,0.6343,0.8202,-0.1859
khartoum_2.tif,train,1.0088,1.2803,-0.2715
kampala_3.tif,train,1.2026,1.2938,-0.0912
vienna_17.tif,train,0.7967,0.3819,0.4148
dowa_1.tif,train,1.0318,1.2748,-0.2430
accra_41.tif,train,1.1299,1.0523,0.0776
vegas_6.tif,train,1.2245,1.4467,-0.2222
melbourne_55.tif,train,0.9952,1.0485,-0.0533
rio_16.tif,train,0.8691,0.7920,0.0771
rio_36.tif,train,0.8242,0.8257,-0.0015
christchurch_29.tif,train,1.3935,1.4535,-0.0600
zanzibar_68.tif,train,0.8038,0.8692,-0.0654
rotterdam_47.tif,train,1.1779,0.8154,0.3626
kagera_59.tif,train,0.9974,0.9877,0.0098
soriano_18.tif,train,0.9493,1.0003,-0.0510
duesseldorf_9.tif,train,1.0472,1.2056,-0.1584
svaneti_70.tif,train,0.8919,0.9362,-0.0443
zanzibar_92.tif,train,1.4174,1.3480,0.0694
chincha_13.tif,train,0.9520,0.9612,-0.0093
zanzibar_135.tif,train,0.8375,0.9561,-0.1186
pomorskie_19.tif,train,0.3636,0.3084,0.0552
melbourne_59.tif,train,1.1795,1.1237,0.0557
monrovia_1.tif,train,1.1062,1.2722,-0.1660
dhaka_17.tif,train,0.7427,0.8129,-0.0702
lohur_28.tif,train,1.3310,1.3112,0.0198
duesseldorf_57.tif,train,1.3576,1.4985,-0.1408
tyrolw_58.tif,train,0.7382,0.6736,0.0646
western_20.tif,train,0.9433,0.9830,-0.0397
shanghai_70.tif,train,1.3179,1.5275,-0.2096
chiclayo_25.tif,train,0.4507,0.5572,-0.1065
tyrolw_15.tif,train,0.3719,0.6472,-0.2752
christchurch_33.tif,train,1.6323,1.7242,-0.0919
khartoum_14.tif,train,0.8475,0.8597,-0.0122
chiclayo_48.tif,train,0.4503,0.2036,0.2467
kyoto_46.tif,train,1.0212,1.0820,-0.0608
niamey_8.tif,train,1.3407,1.3531,-0.0124
lambayeque_3.tif,train,1.2022,1.3486,-0.1464
lima_16.tif,train,0.8193,0.8953,-0.0759
kitsap_43.tif,train,0.3019,0.5265,-0.2246
dhaka_36.tif,train,1.2507,1.2141,0.0366
lohur_31.tif,train,1.1124,1.2228,-0.1104
dolnoslaskie_28.tif,train,0.8078,0.7288,0.0790
rio_57.tif,train,0.7275,0.8077,-0.0802
chincha_26.tif,train,1.1396,1.2302,-0.0907
chiangmai_6.tif,train,0.9229,0.9493,-0.0263
svaneti_68.tif,train,0.4974,0.4921,0.0053
chiangmai_12.tif,train,1.2383,1.2560,-0.0176
svaneti_53.tif,train,0.4303,0.3889,0.0414
ngaoundere_32.tif,train,1.2918,1.3390,-0.0472
kitsap_24.tif,train,1.4730,1.6669,-0.1939
muenster_3.tif,train,0.8970,0.9289,-0.0320
zanzibar_55.tif,train,0.6102,0.6493,-0.0391
chincha_40.tif,train,0.2848,0.5682,-0.2834
daressalaam_32.tif,train,1.4243,1.6056,-0.1813
tonga_37.tif,train,0.7156,0.7844,-0.0688
rosario_8.tif,train,1.2429,1.2117,0.0312
sechura_8.tif,train,0.7820,0.7440,0.0380
tokyo_50.tif,train,0.9377,0.7080,0.2297
dolnoslaskie_16.tif,train,0.3602,0.4816,-0.1213
tonga_29.tif,train,1.1288,1.0137,0.1151
slaskie_37.tif,train,0.4135,0.4317,-0.0182
swietokrzyskie_6.tif,train,0.7541,0.7298,0.0243
rotterdam_49.tif,train,1.2754,1.3020,-0.0266
mazowieckie_32.tif,train,0.6427,0.5342,0.1085
lodzkie_22.tif,train,0.2354,0.1324,0.1030
kagera_12.tif,train,1.1765,1.0704,0.1061
lubuskie_3.tif,train,0.1659,0.2651,-0.0992
christchurch_26.tif,train,0.4897,0.5693,-0.0796
muenster_23.tif,train,1.2024,1.1878,0.0145
kitsap_36.tif,train,1.0658,1.0522,0.0136
kyoto_60.tif,train,1.2693,1.4157,-0.1464
vegas_47.tif,train,1.2679,1.3830,-0.1151
western_21.tif,train,1.1340,1.1732,-0.0391
lubuskie_1.tif,train,0.3107,0.1957,0.1150
kitsap_1.tif,train,0.7195,0.6812,0.0383
western_10.tif,train,0.8542,0.8138,0.0404
dowa_21.tif,train,1.0429,1.2348,-0.1919
piura_30.tif,train,1.0256,1.0692,-0.0436
dortmund_58.tif,train,1.4986,1.6344,-0.1358
baybay_65.tif,train,0.5261,0.5632,-0.0370
piura_37.tif,train,0.6502,0.4469,0.2033
accra_15.tif,train,0.4857,0.7651,-0.2795
zanzibar_95.tif,train,0.7463,0.5302,0.2161
monrovia_67.tif,train,1.4653,1.4141,0.0512
wielkopolskie_23.tif,train,0.4905,0.4191,0.0714
lodzkie_11.tif,train,0.3730,0.1804,0.1926
soriano_15.tif,train,1.4203,1.4211,-0.0008
duesseldorf_25.tif,train,0.7002,0.7987,-0.0985
chincha_50.tif,train,1.0490,1.1184,-0.0694
bielefeld_55.tif,train,1.6883,1.7274,-0.0391
dowa_16.tif,train,0.9105,0.9044,0.0061
duesseldorf_38.tif,train,1.3808,1.5726,-0.1918
melbourne_9.tif,train,1.1009,1.0857,0.0152
ica_20.tif,train,0.3542,0.7750,-0.4208
melbourne_65.tif,train,1.2754,1.2368,0.0386
bielefeld_16.tif,train,0.7104,0.5263,0.1841
monrovia_66.tif,train,1.3563,1.2885,0.0677
paris_2.tif,train,1.2992,1.3873,-0.0882
chisinau_7.tif,train,1.0182,1.0224,-0.0042
piura_32.tif,train,0.9431,0.9327,0.0104
santiago_45.tif,train,0.8309,0.7116,0.1193
lubuskie_4.tif,train,0.4675,0.4495,0.0180
piura_27.tif,train,1.1957,1.2165,-0.0208
chisinau_50.tif,train,0.9723,1.0787,-0.1064
rio_15.tif,train,0.6731,0.9385,-0.2654
dhaka_24.tif,train,1.2324,1.2464,-0.0140
abancay_1.tif,train,0.8712,0.9444,-0.0732
vienna_50.tif,train,0.8676,0.6517,0.2159
zanzibar_24.tif,train,0.6482,0.9575,-0.3094
svaneti_39.tif,train,0.5561,0.5138,0.0423
daressalaam_61.tif,train,0.8197,1.3213,-0.5017
santiago_35.tif,train,1.1515,1.1452,0.0063
koeln_45.tif,train,1.2734,1.4084,-0.1350
svaneti_41.tif,train,1.0045,1.1765,-0.1720
zanzibar_108.tif,train,0.6617,0.8566,-0.1949
koeln_70.tif,train,1.0910,1.2136,-0.1226
lima_5.tif,train,0.8129,1.1929,-0.3799
zanzibar_13.tif,train,0.8144,0.7442,0.0702
lodzkie_4.tif,train,0.2800,0.0795,0.2005
tokyo_19.tif,train,1.2770,1.4312,-0.1542
sechura_24.tif,train,1.1400,1.1686,-0.0286
tokyo_15.tif,train,1.4166,1.5611,-0.1444
lambayeque_18.tif,train,1.0409,1.0881,-0.0472
chicago_28.tif,train,1.1001,1.1354,-0.0353
zanzibar_128.tif,train,0.9517,1.0022,-0.0505
dolnoslaskie_19.tif,train,0.6143,0.6217,-0.0074
santiago_67.tif,train,0.9456,0.8686,0.0770
dortmund_4.tif,train,0.5788,0.5821,-0.0033
chisinau_20.tif,train,1.0879,1.1014,-0.0136
zanzibar_77.tif,train,0.3538,0.6586,-0.3048
baybay_12.tif,train,0.4032,0.5016,-0.0984
chiclayo_4.tif,train,1.2287,1.2179,0.0108
dhaka_10.tif,train,0.9776,1.1671,-0.1895
pisco_36.tif,train,0.4321,0.3156,0.1165
swietokrzyskie_17.tif,train,0.5065,0.4096,0.0969
malopolskie_18.tif,train,0.2468,0.2515,-0.0047
chiangmai_16.tif,train,1.1222,1.1780,-0.0558
rotterdam_26.tif,train,1.2751,1.2641,0.0110
christchurch_56.tif,train,0.3008,0.4284,-0.1276
tonga_55.tif,train,1.4395,1.3736,0.0659
daressalaam_122.tif,train,0.8971,0.7674,0.1297
western_2.tif,train,0.8401,1.0069,-0.1668
santiago_24.tif,train,1.5221,1.7146,-0.1925
muenster_38.tif,train,1.5835,1.7211,-0.1375
dolnoslaskie_17.tif,train,0.3856,0.3414,0.0442
daressalaam_118.tif,train,1.3833,1.5800,-0.1967
abancay_47.tif,train,1.0225,0.9010,0.1215
dolnoslaskie_26.tif,train,0.4967,0.5490,-0.0523
lambayeque_20.tif,train,0.6329,0.6802,-0.0473
monrovia_4.tif,train,1.3858,1.5075,-0.1218
sechura_28.tif,train,0.9771,1.1428,-0.1658
aachen_15.tif,train,0.8420,0.8566,-0.0146
chincha_34.tif,train,0.8280,0.9606,-0.1326
baybay_20.tif,train,1.3221,1.4060,-0.0839
malopolskie_5.tif,train,0.5191,0.4804,0.0387
chisinau_47.tif,train,1.2500,1.3367,-0.0867
daressalaam_33.tif,train,0.8742,0.9613,-0.0871
chincha_37.tif,train,0.4181,0.6405,-0.2225
baybay_43.tif,train,0.4265,0.5197,-0.0932
tokyo_30.tif,train,1.2896,1.2523,0.0373
coxsbazar_34.tif,train,0.7381,0.8337,-0.0957
coxsbazar_27.tif,train,1.0446,1.0415,0.0031
bielefeld_4.tif,train,0.5926,0.5735,0.0191
austin_23.tif,train,0.9083,1.0297,-0.1214
mazowieckie_5.tif,train,0.4798,0.4022,0.0776
swietokrzyskie_22.tif,train,0.6116,0.6292,-0.0176
koeln_39.tif,train,0.6130,0.8080,-0.1950
vienna_66.tif,train,1.3086,1.3563,-0.0478
dolnoslaskie_9.tif,train,0.4646,0.3940,0.0707
rio_65.tif,train,1.0095,0.9915,0.0181
kyoto_24.tif,train,1.1596,1.4209,-0.2614
zachodniopomorskie_7.tif,train,0.3585,0.4517,-0.0932
tonga_43.tif,train,1.5757,1.5253,0.0504
coxsbazar_79.tif,train,0.4480,0.4787,-0.0306
zanzibar_126.tif,train,0.4434,0.9126,-0.4692
kitsap_46.tif,train,0.2010,0.0418,0.1592
maputo_5.tif,train,1.2997,1.3835,-0.0838
chicago_10.tif,train,1.2508,1.4564,-0.2056
ulaanbaatar_37.tif,train,0.5697,0.4385,0.1312
baybay_55.tif,train,0.7243,0.7560,-0.0317
santiago_6.tif,train,1.5076,1.7670,-0.2594
mazowieckie_22.tif,train,0.6390,0.4774,0.1615
svaneti_59.tif,train,0.8578,0.5696,0.2882
chincha_20.tif,train,0.8202,0.9753,-0.1551
accra_67.tif,train,1.0952,1.4523,-0.3571
melbourne_3.tif,train,1.1846,1.1776,0.0070
baybay_19.tif,train,0.5930,0.6651,-0.0722
lima_44.tif,train,1.0941,0.9329,0.1612
khartoum_67.tif,train,0.6514,0.9776,-0.3262
austin_40.tif,train,1.3946,1.4341,-0.0395
chiangmai_14.tif,train,0.9774,0.8446,0.1328
lambayeque_49.tif,train,1.1177,1.1657,-0.0480
daressalaam_67.tif,train,1.3057,1.3921,-0.0864
accra_63.tif,train,1.1729,1.3700,-0.1971
christchurch_14.tif,train,0.4891,0.4923,-0.0032
viru_26.tif,train,0.9360,0.8427,0.0933
zanzibar_67.tif,train,0.7653,0.8864,-0.1211
western_11.tif,train,0.3224,0.5798,-0.2573
lambayeque_2.tif,train,1.0507,1.0889,-0.0381
dhaka_63.tif,train,1.1339,1.1465,-0.0126
melbourne_21.tif,train,1.2808,1.2605,0.0203
vienna_35.tif,train,1.1131,1.1454,-0.0323
svaneti_29.tif,train,0.8069,0.9316,-0.1248
ngaoundere_35.tif,train,1.1198,1.1278,-0.0080
pisco_5.tif,train,0.7825,0.6742,0.1083
dolnoslaskie_29.tif,train,1.1559,1.1526,0.0034
ngaoundere_2.tif,train,1.2380,1.3126,-0.0745
accra_69.tif,train,0.5897,0.3667,0.2230
accra_46.tif,train,1.0104,0.4361,0.5743
dhaka_38.tif,train,1.0824,1.1914,-0.1090
chicago_38.tif,train,0.8637,0.9399,-0.0761
podkarpackie_4.tif,train,0.4552,0.5530,-0.0978
aachen_49.tif,train,1.0079,1.1552,-0.1473
tokyo_47.tif,train,1.1748,1.2529,-0.0780
soriano_20.tif,train,1.2551,1.4577,-0.2026
kagera_11.tif,train,1.0845,1.0303,0.0543
daressalaam_1.tif,train,1.1531,1.2875,-0.1344
dolnoslaskie_40.tif,train,0.4512,0.3570,0.0942
christchurch_41.tif,train,1.6049,1.6503,-0.0454
bielefeld_41.tif,train,0.9394,0.7528,0.1866
dhaka_6.tif,train,1.4618,1.4615,0.0004
zanzibar_70.tif,train,0.5412,0.6519,-0.1107
mahe_22.tif,train,0.5678,0.5774,-0.0096
melbourne_68.tif,train,0.9738,0.9958,-0.0220
swietokrzyskie_21.tif,train,0.5342,0.5103,0.0239
lima_19.tif,train,0.4049,0.5466,-0.1417
coxsbazar_53.tif,train,0.4541,0.6031,-0.1489
sechura_16.tif,train,0.7945,0.9917,-0.1972
zanzibar_48.tif,train,0.7839,0.7817,0.0022
mahe_56.tif,train,0.8839,0.7331,0.1508
chicago_14.tif,train,1.2962,1.4540,-0.1578
dortmund_61.tif,train,1.6555,1.7678,-0.1124
christchurch_38.tif,train,1.0186,1.0203,-0.0017
tonga_70.tif,train,1.5031,1.5402,-0.0371
daressalaam_112.tif,train,1.1644,1.2022,-0.0378
swietokrzyskie_31.tif,train,0.4679,0.3716,0.0963
ngaoundere_26.tif,train,1.2014,1.3049,-0.1036
dhaka_29.tif,train,0.9781,0.9566,0.0215
kyoto_36.tif,train,1.0555,1.0215,0.0340
pomorskie_20.tif,train,0.3814,0.4131,-0.0316
viru_36.tif,train,0.8257,1.0129,-0.1873
ulaanbaatar_45.tif,train,0.5827,0.8130,-0.2303
koeln_31.tif,train,0.6705,0.9144,-0.2438
duesseldorf_70.tif,train,1.1002,1.2105,-0.1103
tonga_2.tif,train,1.3083,1.3158,-0.0075
tokyo_22.tif,train,1.3524,1.4863,-0.1340
viru_35.tif,train,0.6667,0.7710,-0.1043
pisco_4.tif,train,0.8387,0.9555,-0.1168
melbourne_47.tif,train,1.3100,1.5234,-0.2134
dortmund_37.tif,train,0.6618,0.6948,-0.0330
daressalaam_41.tif,train,1.3852,1.5619,-0.1767
rio_3.tif,train,1.5391,1.8756,-0.3365
coxsbazar_67.tif,train,0.5041,0.6801,-0.1760
dolnoslaskie_35.tif,train,0.7611,0.6908,0.0703
bielefeld_23.tif,train,1.5384,1.6378,-0.0994
aachen_63.tif,train,1.0958,1.2353,-0.1396
kyoto_2.tif,train,1.3754,1.4386,-0.0632
lima_42.tif,train,0.1419,0.2114,-0.0695
lambayeque_40.tif,train,0.6108,0.7673,-0.1565
daressalaam_34.tif,train,1.1257,1.3115,-0.1858
maputo_15.tif,train,1.2326,1.1663,0.0662
swietokrzyskie_33.tif,train,0.3545,0.3288,0.0257
swietokrzyskie_3.tif,train,0.3257,0.2673,0.0584
daressalaam_37.tif,train,1.3454,1.5208,-0.1754
baybay_56.tif,train,0.9362,0.8862,0.0501
christchurch_34.tif,train,1.6653,1.7006,-0.0354
lubuskie_2.tif,train,0.4807,0.3731,0.1076
aachen_33.tif,train,1.1096,1.3723,-0.2627
tyrolw_52.tif,train,1.2012,1.2014,-0.0002
dhaka_43.tif,train,0.8977,0.8444,0.0533
monrovia_27.tif,train,1.1474,1.0684,0.0790
dhaka_50.tif,train,1.1777,1.2125,-0.0349
duesseldorf_60.tif,train,0.7385,0.6909,0.0476
daressalaam_80.tif,train,1.2108,1.1630,0.0478
ica_4.tif,train,1.0811,1.2174,-0.1364
coxsbazar_37.tif,train,0.6274,0.9212,-0.2938
lima_27.tif,train,1.2045,1.4147,-0.2102
piura_49.tif,train,1.0741,1.1197,-0.0456
duesseldorf_1.tif,train,1.6358,1.7532,-0.1174
rotterdam_4.tif,train,1.4122,1.3907,0.0215
abancay_33.tif,train,1.1594,1.3999,-0.2406
podlaskie_5.tif,train,0.4750,0.4163,0.0587
piura_33.tif,train,0.7669,0.8436,-0.0767
monrovia_72.tif,train,1.4045,1.4177,-0.0131
melbourne_1.tif,train,1.1135,1.1488,-0.0353
rosario_2.tif,train,1.4422,1.5562,-0.1140
rotterdam_33.tif,train,1.0599,0.9853,0.0746
kyoto_25.tif,train,1.3395,1.3804,-0.0409
shanghai_67.tif,train,0.8956,0.7268,0.1688
zanzibar_35.tif,train,0.8195,0.9119,-0.0924
daressalaam_49.tif,train,0.9380,1.2966,-0.3585
dowa_2.tif,train,0.6864,0.8797,-0.1934
dhaka_2.tif,train,1.0373,1.2088,-0.1714
monrovia_16.tif,train,0.9232,0.8943,0.0289
pointenoire_4.tif,train,1.3583,1.5163,-0.1580
swietokrzyskie_40.tif,train,0.3828,0.3612,0.0216
lima_18.tif,train,0.4469,0.5768,-0.1299
pomorskie_16.tif,train,0.3988,0.4460,-0.0472
muenster_19.tif,train,0.6184,0.5743,0.0442
dhaka_26.tif,train,1.1299,1.2442,-0.1143
ngaoundere_61.tif,train,1.0490,1.0247,0.0243
mahe_10.tif,train,1.1284,1.1164,0.0120
rotterdam_24.tif,train,1.3483,1.4181,-0.0697
koeln_63.tif,train,1.4616,1.5337,-0.0722
chincha_23.tif,train,0.8605,0.7936,0.0669
kyoto_56.tif,train,1.3577,1.5521,-0.1945
ngaoundere_17.tif,train,1.2574,1.1596,0.0978
kagera_13.tif,train,0.7691,0.8954,-0.1263
koeln_53.tif,train,0.9169,0.7822,0.1347
bielefeld_57.tif,train,0.4026,0.8986,-0.4960
zanzibar_93.tif,train,0.3290,0.7229,-0.3939
pomorskie_36.tif,train,0.3471,0.2187,0.1284
aachen_43.tif,train,1.5790,1.7452,-0.1662
duesseldorf_62.tif,train,1.0744,1.0175,0.0570
ngaoundere_51.tif,train,0.8625,0.9548,-0.0923
tokyo_67.tif,train,1.3394,1.4397,-0.1003
austin_6.tif,train,1.2218,1.2049,0.0170
kagera_37.tif,train,0.8126,0.7633,0.0493
paris_22.tif,train,1.3400,1.5340,-0.1940
piura_6.tif,train,0.8390,0.9255,-0.0865
mahe_47.tif,train,0.6631,0.5702,0.0929
ica_2.tif,train,0.7853,0.7909,-0.0056
accra_32.tif,train,1.3796,1.4441,-0.0645
mazowieckie_34.tif,train,0.3016,0.2443,0.0574
viru_18.tif,train,0.8669,0.7548,0.1121
monrovia_42.tif,train,1.2926,1.1252,0.1673
dortmund_22.tif,train,1.6942,1.7614,-0.0672
bielefeld_46.tif,train,0.6670,0.6542,0.0128
vienna_19.tif,train,1.2587,1.3480,-0.0893
muenster_49.tif,train,1.2053,1.2216,-0.0163
podkarpackie_18.tif,train,1.2219,1.3478,-0.1259
baybay_24.tif,train,0.5080,0.5291,-0.0211
christchurch_59.tif,train,1.6084,1.6793,-0.0709
khartoum_56.tif,train,1.1017,0.9341,0.1676
kagera_53.tif,train,0.9009,0.7760,0.1249
sechura_1.tif,train,0.9167,0.9687,-0.0520
pomorskie_3.tif,train,0.8742,0.7039,0.1703
viru_31.tif,train,0.7753,0.7069,0.0684
abancay_27.tif,train,0.9220,1.0203,-0.0983
tonga_57.tif,train,1.3971,1.4002,-0.0032
tokyo_5.tif,train,1.2083,1.0478,0.1606
dortmund_5.tif,train,0.3707,0.3728,-0.0021
chisinau_15.tif,train,1.0863,1.1455,-0.0592
pisco_45.tif,train,0.8055,0.8607,-0.0552
monrovia_63.tif,train,1.4556,1.5166,-0.0610
monrovia_58.tif,train,1.1718,1.1875,-0.0157
chisinau_27.tif,train,1.1366,1.2859,-0.1494
kagera_33.tif,train,1.1129,0.5927,0.5203
daressalaam_74.tif,train,1.1751,1.3337,-0.1587
santiago_47.tif,train,1.5061,1.5140,-0.0079
coxsbazar_57.tif,train,0.8442,0.8721,-0.0279
podkarpackie_17.tif,train,0.3971,0.3968,0.0004
chiangmai_15.tif,train,1.0575,1.1199,-0.0623
soriano_11.tif,train,1.4543,1.4805,-0.0261
santiago_4.tif,train,1.0988,1.2431,-0.1443
chicago_36.tif,train,0.6719,0.8065,-0.1346
tonga_35.tif,train,1.3086,1.1070,0.2016
rio_14.tif,train,0.8122,0.9679,-0.1557
tonga_14.tif,train,1.2009,1.0008,0.2001
aachen_9.tif,train,0.8581,0.9446,-0.0865
slaskie_25.tif,train,0.5884,0.6800,-0.0916
rio_54.tif,train,0.7933,0.8567,-0.0635
abancay_43.tif,train,1.0939,1.2146,-0.1206
accra_28.tif,train,1.2873,1.3696,-0.0823
ngaoundere_63.tif,train,0.9805,0.5150,0.4655
tokyo_58.tif,train,1.4645,1.5262,-0.0617
ngaoundere_59.tif,train,1.2865,1.2880,-0.0015
coxsbazar_75.tif,train,0.4403,0.6094,-0.1692
slaskie_22.tif,train,0.5899,0.7991,-0.2092
accra_64.tif,train,1.3140,1.4172,-0.1031
vienna_30.tif,train,0.7821,0.7524,0.0297
aachen_7.tif,train,0.7246,0.7215,0.0032
slaskie_27.tif,train,0.9119,0.8175,0.0944
tonga_51.tif,train,1.3311,1.3559,-0.0247
daressalaam_66.tif,train,0.8216,0.8914,-0.0698
koeln_2.tif,train,1.6331,1.6365,-0.0033
dhaka_47.tif,train,1.2342,1.4315,-0.1972
piura_43.tif,train,0.6725,0.8093,-0.1367
duesseldorf_50.tif,train,0.7856,0.7226,0.0630
zanzibar_133.tif,train,0.3232,0.8676,-0.5445
tyrolw_62.tif,train,0.4851,0.4998,-0.0146
viru_43.tif,train,0.8263,0.9349,-0.1085
duesseldorf_16.tif,train,0.1771,0.6267,-0.4497
sechura_10.tif,train,0.7990,0.8950,-0.0960
daressalaam_84.tif,train,0.2947,0.0606,0.2342
rotterdam_15.tif,train,1.3020,1.3041,-0.0021
wielkopolskie_8.tif,train,0.4295,0.4582,-0.0287
kyoto_6.tif,train,0.7913,0.6763,0.1150
chiclayo_23.tif,train,1.1325,1.1551,-0.0226
koeln_38.tif,train,0.7864,0.8486,-0.0622
ngaoundere_37.tif,train,1.1476,0.9578,0.1899
baybay_51.tif,train,0.4314,0.7204,-0.2890
zanzibar_141.tif,train,0.8883,0.9789,-0.0907
paris_28.tif,train,1.4004,1.4472,-0.0467
mazowieckie_27.tif,train,0.9158,0.8852,0.0306
monrovia_12.tif,train,1.4396,1.4218,0.0178
khartoum_40.tif,train,1.1536,1.0509,0.1026
abancay_3.tif,train,1.2041,1.2340,-0.0299
zanzibar_139.tif,train,0.6011,0.6084,-0.0074
muenster_33.tif,train,1.2773,1.3724,-0.0951
svaneti_48.tif,train,1.0108,1.0671,-0.0563
lambayeque_13.tif,train,1.1069,1.1288,-0.0219
chisinau_2.tif,train,0.9234,1.0089,-0.0855
kitsap_10.tif,train,1.3058,1.4603,-0.1545
pisco_14.tif,train,0.7447,0.6363,0.1085
paris_45.tif,train,1.3129,1.3966,-0.0838
duesseldorf_46.tif,train,1.3389,1.4039,-0.0649
khartoum_26.tif,train,1.0437,1.0959,-0.0522
abancay_34.tif,train,0.6536,0.6939,-0.0404
ulaanbaatar_25.tif,train,0.8129,1.3202,-0.5073
koeln_64.tif,train,1.2387,1.3505,-0.1118
dhaka_35.tif,train,0.3313,0.3913,-0.0600
wielkopolskie_40.tif,train,0.8694,0.9891,-0.1197
lima_30.tif,train,0.6985,0.9539,-0.2554
vienna_65.tif,train,1.2216,1.2724,-0.0508
monrovia_53.tif,train,0.8095,0.8947,-0.0852
malopolskie_21.tif,train,0.5184,0.4452,0.0731
shanghai_12.tif,train,1.1978,1.3383,-0.1405
tonga_5.tif,train,0.8675,1.0228,-0.1553
khartoum_29.tif,train,0.9059,0.7566,0.1494
dortmund_12.tif,train,0.7465,0.7236,0.0229
ica_30.tif,train,0.4856,0.4136,0.0720
aachen_24.tif,train,0.5878,0.5636,0.0242
tyrolw_25.tif,train,0.6714,0.7517,-0.0802
kampala_1.tif,train,0.9848,0.9762,0.0086
melbourne_28.tif,train,1.2723,1.3273,-0.0550
aachen_70.tif,train,0.9461,1.1902,-0.2440
piura_2.tif,train,0.9119,0.8241,0.0877
tyrolw_28.tif,train,0.9111,1.0616,-0.1505
khartoum_27.tif,train,1.1595,1.0614,0.0981
koeln_17.tif,train,1.4135,1.5084,-0.0949
coxsbazar_25.tif,train,0.5239,0.5696,-0.0458
austin_27.tif,train,1.0522,0.9963,0.0559
kitsap_44.tif,train,0.3731,0.4148,-0.0417
lambayeque_1.tif,train,0.4960,0.4679,0.0281
malopolskie_11.tif,train,0.1614,0.0949,0.0665
duesseldorf_29.tif,train,1.0885,1.3074,-0.2189
kitsap_23.tif,train,1.5323,1.6589,-0.1266
kitsap_41.tif,train,0.0616,0.3898,-0.3283
viru_12.tif,train,0.7599,0.7563,0.0036
vienna_31.tif,train,0.7626,0.8141,-0.0515
piura_50.tif,train,1.1736,1.1392,0.0344
chincha_22.tif,train,0.7683,0.8789,-0.1106
piura_16.tif,train,0.9580,1.2509,-0.2929
khartoum_12.tif,train,1.1864,0.7055,0.4809
daressalaam_113.tif,train,0.9382,1.1915,-0.2534
chincha_19.tif,train,0.9320,1.1131,-0.1811
warminsko-mazurskie_5.tif,train,0.4424,0.5318,-0.0894
baybay_42.tif,train,0.8628,0.9731,-0.1103
