filename,split,total_diff_pixels,Bareland_fn,Bareland_fp,Rangeland_fn,Rangeland_fp,Developed_fn,Developed_fp,Road_fn,Road_fp,Tree_fn,Tree_fp,Water_fn,Water_fp,Agriculture_fn,Agriculture_fp,Building_fn,Building_fp
ngaoundere_11.tif,train,338319,0,0,126558,3882,69872,213582,17933,39264,19591,43108,0,0,34516,255,69849,38228
slaskie_1.tif,train,201764,0,0,78812,80022,31454,63949,478,8842,23842,19849,0,0,58693,10387,8485,18715
svaneti_2.tif,train,399117,7511,1109,213361,38566,38810,116665,29818,5574,23843,192064,72439,16477,8677,1134,4658,27528
muenster_44.tif,train,190496,0,0,60887,63654,52576,37985,20255,25145,13392,22332,6197,1858,20975,35971,16214,3551
ngaoundere_15.tif,train,432942,172,0,159844,52885,134072,112349,42880,52239,17740,88566,0,129,38224,105946,40010,20828
dortmund_30.tif,train,275508,0,0,107960,40822,79787,83254,41194,34248,20960,75266,999,0,0,6471,24608,35447
daressalaam_16.tif,train,449009,116712,8902,127779,14854,103439,275241,54730,7493,8119,68526,89,308,0,0,38141,73685
wielkopolskie_39.tif,train,89862,0,0,42462,27918,10231,18018,3059,5990,12613,7996,147,164,17137,27458,4213,2318
tyrolw_39.tif,train,219635,0,0,54114,92102,16917,60723,38925,10146,12595,49103,0,226,74316,1789,22768,5546
lohur_6.tif,train,151106,0,0,25678,102119,4728,6099,1968,3856,6436,11514,3654,557,105657,25255,2985,1706
rio_55.tif,train,362956,0,0,20773,48242,19584,300400,117518,5301,8663,2360,0,0,0,0,196418,6653
zanzibar_136.tif,train,413076,0,217939,257133,137987,3453,9959,0,2,146254,25548,0,20365,0,62,6236,1214
chiclayo_38.tif,train,439829,348243,6098,13451,9989,26415,294805,14030,18658,3583,638,11545,100236,0,176,22562,9229
kujawsko-pomorskie_13.tif,train,264937,0,0,41177,129602,121212,71095,65644,52029,14119,2431,0,0,0,0,22785,9780
rio_17.tif,train,347447,0,0,1793,67,142939,158306,78149,17848,18040,4869,0,0,0,0,106526,166357
chisinau_35.tif,train,264554,0,0,127768,557,29486,164982,58255,20238,24727,53675,0,0,0,0,24318,25102
pomorskie_34.tif,train,375464,0,0,35251,328662,484,2886,6025,2230,327959,38257,0,0,0,2156,5745,1273
ica_23.tif,train,145500,0,0,20386,62323,39042,6149,517,13984,30731,6700,0,0,51263,55941,3561,403
tokyo_33.tif,train,501610,12095,0,86908,198574,43351,199432,81088,15308,42972,47143,22910,0,158475,5066,53811,36087
chiclayo_37.tif,train,861112,421,844594,425397,1975,366330,13971,29245,0,39184,528,0,24,0,0,535,20
santiago_29.tif,train,441934,0,0,359560,24872,41821,45887,3117,23041,22975,325539,4625,505,0,0,9836,22090
muenster_40.tif,train,285955,0,0,84791,17832,91847,117944,60693,48482,21970,67685,1485,0,7742,5075,17427,28937
chicago_26.tif,train,336673,0,0,45695,3331,67502,229117,131241,51228,8521,20060,0,0,0,3795,83714,29142
monrovia_20.tif,train,232642,0,0,48141,3917,52369,157986,47750,16279,3965,14614,0,629,0,0,80417,39217
slaskie_11.tif,train,494251,0,0,4082,464128,4723,11320,7783,5112,5373,6534,0,0,471398,3318,892,3839
svaneti_28.tif,train,403286,46993,0,230325,60787,2649,103891,0,226,27150,147972,96169,18020,0,72390,0,0
kyoto_49.tif,train,387036,0,0,15434,6812,47640,307544,106400,25367,10207,7281,2686,3,80776,0,123893,40029
rio_25.tif,train,364379,0,0,163187,13465,28506,328097,87779,16092,0,1396,0,0,0,0,84907,5329
tyrolw_45.tif,train,313933,0,0,71014,23903,39323,167792,103788,9076,50149,46396,157,540,15833,22810,33669,43416
kitsap_7.tif,train,240311,0,0,162728,24923,15196,51745,33471,6418,17358,144819,214,475,0,3449,11344,8482
sechura_33.tif,train,486573,167175,0,160967,15576,21855,283961,34077,24416,25273,130746,14475,10249,0,13640,62751,7985
shanghai_17.tif,train,378563,0,0,21904,36939,194942,86683,39430,18166,48934,6019,10456,2878,9876,19336,53021,208542
accra_4.tif,train,348406,0,0,52688,13464,113038,183941,23180,43945,25621,25899,3208,918,0,203,130671,80036
duesseldorf_37.tif,train,263016,0,0,46771,16464,61605,155813,68378,39954,35249,6625,0,0,0,13688,51013,30472
rio_1.tif,train,351257,0,0,209850,78358,40423,92044,64909,55,15583,16545,0,0,0,159699,20492,4556
accra_13.tif,train,371678,0,0,622,1742,47000,296825,38922,15023,8601,2320,0,75,0,0,276533,55693
dortmund_54.tif,train,294510,0,0,101570,56696,94340,67207,9836,26324,51956,72115,698,0,0,9413,36110,62755
ulaanbaatar_17.tif,train,378183,0,0,222449,22,42923,327814,21142,24797,3361,3954,0,0,0,0,88308,21596
khartoum_22.tif,train,495685,111732,0,716,17861,265116,170321,60286,32046,13830,63054,0,4166,0,0,44005,208237
kyoto_54.tif,train,352082,0,0,9035,21593,80059,227334,65624,16623,10755,22555,0,0,115492,0,71117,63977
svaneti_9.tif,train,310444,0,0,154548,46834,21676,108229,32696,3210,27764,138267,51014,1452,1202,198,21544,12254
zanzibar_9.tif,train,263195,0,0,89241,150486,4152,13242,0,0,142129,8761,0,41,26114,87798,1559,2867
ica_18.tif,train,246270,0,0,6607,8784,111919,125884,30604,42203,21000,11519,0,0,0,0,76140,57880
ulaanbaatar_41.tif,train,448666,0,0,308010,328,21782,410707,48871,10119,2133,11211,0,0,0,0,67870,16301
mazowieckie_40.tif,train,169219,0,0,69367,50762,11787,22351,16695,18167,27697,349,0,0,27547,73304,16126,4286
ica_8.tif,train,407428,153508,0,33233,2842,49376,340732,56117,9183,17120,12086,158,227,0,17123,97916,25235
khartoum_57.tif,train,614040,368474,0,0,20920,108875,202228,63278,12930,23949,18551,0,222665,0,98311,49464,38435
coxsbazar_8.tif,train,329248,8598,0,162121,129774,6654,76,0,6247,72294,161303,15078,79,64096,31649,407,120
viru_30.tif,train,290320,12085,41030,84858,4984,54985,195643,53388,14103,17342,10988,0,1746,12787,0,54875,21826
swietokrzyskie_8.tif,train,230456,0,0,74773,123814,12657,9382,2886,13334,28603,36026,0,0,106204,46674,5333,1226
ica_6.tif,train,564855,0,1326,96297,83043,34499,96972,33031,12856,29223,316110,10644,30452,337255,3158,23906,20938
tonga_21.tif,train,405112,0,0,323378,16323,21057,199973,19331,8765,24788,157074,0,0,0,0,16558,22977
shanghai_48.tif,train,429040,0,0,46134,19437,175977,163080,63082,15831,4299,14700,0,278,5289,50210,134259,165504
baybay_52.tif,train,90818,0,0,38526,25457,14804,12382,5727,3257,6298,22976,0,0,24648,25588,815,1158
soriano_13.tif,train,290159,0,0,37370,121272,155989,65304,33581,6493,34588,39004,267,226,0,0,28364,57860
shanghai_61.tif,train,352541,0,0,63256,27828,161131,112731,34525,20264,28951,3935,6725,0,0,9231,57953,178552
dortmund_14.tif,train,284443,0,0,109785,26637,73507,99946,43594,15301,34466,88244,0,0,0,0,23091,54315
tyrolw_48.tif,train,309948,0,0,279909,8977,2691,14876,13373,1178,9515,79364,281,11615,0,188670,4179,5268
malopolskie_37.tif,train,139957,0,0,84754,37961,7205,4740,962,4436,30169,14110,0,7181,13923,69183,2944,2346
mahe_27.tif,train,203832,0,9573,114631,15056,18931,80027,33685,6685,10046,69731,17048,10293,0,0,9491,12467
muenster_34.tif,train,260297,0,0,83816,50991,76231,77161,23787,21626,52809,62988,335,0,0,0,23319,47531
melbourne_54.tif,train,263360,0,0,35147,47660,87023,127295,98590,58752,35441,14060,0,7090,0,0,7159,8503
koeln_68.tif,train,277440,0,0,107284,34246,34416,96127,62881,20094,22960,90353,262,950,0,18018,49637,17652
zanzibar_7.tif,train,245348,0,0,118799,92956,0,1706,19972,201,46516,60170,0,0,59418,89276,643,1039
coxsbazar_58.tif,train,180080,0,0,94544,47848,38661,9835,4863,5900,20420,88145,3227,817,9674,20515,8691,7020
shanghai_22.tif,train,423979,0,0,55777,16382,169076,120708,179405,21734,0,0,0,0,0,212114,19721,53041
vienna_1.tif,train,246226,0,0,29754,19243,117892,84367,16265,63681,11570,25955,0,0,0,0,70745,52980
vienna_68.tif,train,221159,0,0,42435,22120,97585,70693,17163,42879,8430,52342,958,0,0,207,54588,32918
ngaoundere_45.tif,train,453161,141508,1484,153230,40332,51108,231233,11375,9054,8865,139648,19326,268,38986,5159,28763,25983
dolnoslaskie_20.tif,train,463873,0,0,372644,54502,18664,17428,7463,11602,25599,95174,6666,810,22943,281892,9894,2465
pisco_16.tif,train,309702,0,41211,47969,132467,17894,36782,1370,15213,39607,3246,0,18590,201548,61958,1314,235
daressalaam_90.tif,train,226048,0,0,41216,1840,82042,99176,20731,29120,15857,44400,0,0,0,0,66202,51512
monrovia_32.tif,train,330202,0,0,205161,9487,39290,164341,20967,12775,11762,130174,0,2534,1858,0,51164,10891
slaskie_3.tif,train,270749,0,0,42932,199492,52807,15618,3956,11177,66795,26573,322,0,95763,1435,8174,16454
coxsbazar_29.tif,train,146261,0,0,27363,118764,8120,0,0,30,57841,24852,52937,2615,0,0,0,0
christchurch_69.tif,train,247753,0,0,67098,54279,84637,98106,39157,4440,38021,32504,719,0,0,0,18121,58424
kyoto_3.tif,train,403274,18416,0,71700,101039,51200,207426,97891,17897,19327,56701,52400,0,42260,581,50080,19630
tonga_66.tif,train,321188,0,0,102949,101616,79324,135258,10380,17133,106144,25807,435,600,0,0,21956,40774
slaskie_29.tif,train,329704,0,0,105766,178279,59941,9608,28062,10668,131279,23570,1533,0,0,104810,3123,2769
lima_13.tif,train,808496,788517,0,0,34,775,776772,11890,3760,0,0,0,0,0,27871,7314,59
vienna_43.tif,train,245669,0,0,67459,13851,113430,92001,18261,63429,17939,17842,200,0,0,6245,28380,52301
rotterdam_30.tif,train,299438,0,0,33803,15138,63993,159303,54335,37422,17079,37558,35932,74,0,2064,94296,47879
viru_1.tif,train,289954,0,0,76025,4492,54926,185456,11549,31275,26764,8900,2297,2149,32306,34155,86087,23527
vegas_22.tif,train,406321,0,0,149149,14643,166106,140204,31770,5168,36642,43096,6084,0,0,0,16570,203210
lohur_19.tif,train,433234,0,0,86999,317877,45234,15112,9020,8376,39213,2071,0,3,242507,86076,10261,3719
kujawsko-pomorskie_4.tif,train,299116,0,0,62088,145026,149120,71031,38580,30934,17186,21693,18,0,0,0,32124,30432
melbourne_10.tif,train,302583,0,0,1899,5714,68023,215237,59596,56386,33884,2591,0,0,0,0,139181,22655
kyoto_34.tif,train,298036,0,0,40533,98553,76816,112161,60436,37048,52408,37332,18678,0,1437,2597,47728,10345
dhaka_11.tif,train,241117,0,0,58758,10363,124895,60808,18703,23222,12122,30897,0,11860,0,0,26639,103967
shanghai_27.tif,train,312001,0,0,0,1411,227097,13264,32665,37261,0,0,3330,485,0,68019,48909,191561
austin_35.tif,train,332918,9736,0,148391,90096,68728,99543,28538,24374,52794,91717,10792,0,0,8803,13939,18385
pisco_44.tif,train,223656,0,4810,39091,5957,77662,125939,31168,11566,10459,34877,2328,186,0,0,62948,40321
dhaka_52.tif,train,275511,0,0,116022,15681,50064,90645,43055,3326,27841,55994,10807,28215,0,0,27722,81650
lima_23.tif,train,845591,793702,0,0,0,23881,654259,22049,8500,74,0,0,0,0,177163,5885,5669
dhaka_4.tif,train,200998,0,0,36560,26962,43864,79452,8806,7518,69033,24878,4460,396,0,0,38275,61792
tyrolw_66.tif,train,188435,0,0,91797,27229,24220,63052,24774,6123,31131,62429,0,87,0,0,16513,29515
ulaanbaatar_39.tif,train,446162,0,0,322592,0,48624,387455,18961,34523,0,4284,0,54,0,241,55985,19605
zanzibar_53.tif,train,420835,0,67,300804,93913,1090,185555,8793,0,52347,109177,30750,1377,26742,30523,309,223
ngaoundere_41.tif,train,357127,0,0,92340,199195,38064,58756,10717,15364,8603,34943,824,8141,201370,30523,5209,10205
kujawsko-pomorskie_5.tif,train,374258,0,0,196630,70294,76445,118272,40914,19285,9818,98857,168,0,0,0,50283,67550
rosario_12.tif,train,107904,0,0,40769,50996,11610,11555,7372,13150,25343,27287,401,1168,22409,3612,0,136
tokyo_6.tif,train,449755,0,0,28136,65247,99004,255763,89314,8103,39223,9543,10152,27,76553,4347,107373,106725
bielefeld_47.tif,train,307249,0,0,167719,48644,48608,88525,46654,26703,23490,126903,2229,0,0,164,18549,16310
swietokrzyskie_2.tif,train,252674,0,0,80308,136509,9045,174,2819,3638,84138,31261,0,0,73747,80582,2617,510
shanghai_54.tif,train,465754,0,0,120403,11915,97015,280854,57642,42591,172499,6230,0,392,0,0,18195,123772
kyoto_11.tif,train,475191,0,0,101072,9472,43373,322804,167146,19070,17844,32406,0,0,44152,46633,101604,44806
bielefeld_8.tif,train,246412,0,0,141418,34022,38394,82574,15114,16257,34934,65964,7,0,4833,183,11712,47412
khartoum_7.tif,train,881600,787072,0,1524,97400,29156,585890,23154,48283,7439,13530,0,87412,0,9852,33255,39233
tokyo_69.tif,train,412667,0,0,49879,80648,85721,223371,119485,6578,70336,9585,4240,0,32556,0,50450,92485
daressalaam_96.tif,train,196070,0,0,44189,6268,84719,56186,19820,35700,10065,26506,4175,65,0,24111,33102,47234
ngaoundere_27.tif,train,324842,0,0,138560,25900,61681,166466,9528,13962,25663,77233,3445,758,11082,6434,74883,34089
chiclayo_39.tif,train,484981,375158,9769,10243,7334,30886,268346,9112,24005,3343,5994,26433,129524,0,31182,29806,8827
accra_9.tif,train,284884,0,0,5762,52,133498,125546,54265,11123,19426,7222,1200,0,0,0,70733,140941
mahe_25.tif,train,215879,14262,149,68638,13139,20026,127341,5822,8296,12281,37380,81717,8258,0,8868,13133,12448
rio_50.tif,train,329825,0,0,1946,2619,32605,256730,92208,11258,31189,22870,0,0,0,0,171877,36348
ica_43.tif,train,287205,0,228,23068,1787,67046,187221,58881,11489,41902,7722,37337,8175,0,0,58971,70583
shanghai_10.tif,train,469161,0,0,42002,173742,126787,116933,90452,25696,105970,7962,0,42,0,47353,103950,97433
rio_66.tif,train,696376,641542,19,48625,189705,0,393298,6209,7209,0,6,0,106139,0,0,0,0
vegas_25.tif,train,233017,55024,0,6798,35551,119017,71916,25329,105936,19454,5869,0,0,0,0,7395,13745
khartoum_35.tif,train,315628,0,0,6498,4007,128179,150610,97655,35208,13570,17523,0,48817,0,0,69726,59463
lambayeque_39.tif,train,252067,0,0,135403,45493,9291,41152,15203,3822,50838,11048,0,96,39642,149222,1690,1234
paris_8.tif,train,598914,6,0,30463,76186,154532,317852,38488,136253,57029,1889,0,0,0,53029,318396,13705
malopolskie_31.tif,train,91164,0,0,47808,25267,15224,8963,0,5477,11802,33170,0,978,4581,15634,11749,1675
ngaoundere_30.tif,train,458161,2465,16656,49491,331718,43568,31976,25618,19427,15924,35045,0,2946,320249,18033,846,2360
chiclayo_24.tif,train,217992,0,0,22196,81656,93962,39299,3469,48127,50441,9748,6667,2024,30576,36526,10681,612
accra_3.tif,train,366332,0,0,107799,23002,61012,213285,43686,28551,39062,50574,6934,870,0,7470,107839,42580
tonga_15.tif,train,277838,0,0,109767,125349,21273,75760,19429,4329,112098,52673,0,9336,0,219,15271,10172
dolnoslaskie_25.tif,train,274456,25301,0,129672,87691,31827,48043,26765,3350,28467,103375,5975,8593,10818,10761,15631,12643
baybay_29.tif,train,254427,0,0,170963,39789,21822,30158,7704,1422,22528,170614,0,0,12912,2865,18498,9579
ica_48.tif,train,244229,0,0,41618,2333,77230,149706,23072,28210,21865,24381,0,0,0,0,80444,39599
accra_35.tif,train,420386,75912,4681,16199,342629,63462,45980,13825,4690,41375,9080,200796,1463,0,0,8817,11863
santiago_33.tif,train,414841,0,0,169945,8525,125860,209707,33328,63434,23697,64242,435,0,0,0,61576,68933
lambayeque_25.tif,train,435746,0,66888,242820,10142,33321,239277,9379,20793,40298,72281,0,9984,105713,4243,4215,12138
pisco_23.tif,train,572889,136045,30046,107428,110212,16072,227942,935,4749,22882,36444,0,78875,280593,83528,8934,1093
christchurch_15.tif,train,69202,0,0,25756,20291,4866,11805,12607,3424,22648,15611,3091,17407,0,0,234,664
vienna_27.tif,train,215315,0,0,4578,14824,135262,65043,59965,64399,4836,83,0,0,0,10941,10674,60025
chisinau_36.tif,train,222039,0,0,54386,16049,97229,88786,10303,69307,26666,31193,0,0,0,0,33455,16704
svaneti_52.tif,train,235092,0,0,140094,84559,4015,6858,1945,3730,9211,54364,0,0,75625,84895,4202,686
podkarpackie_2.tif,train,212352,0,0,124117,32928,52054,1688,994,17790,7533,27048,0,0,25094,132646,2560,252
christchurch_28.tif,train,189814,0,0,102252,19218,45408,30014,15173,28537,21242,40115,1176,1625,1,58124,4562,12181
khartoum_38.tif,train,295556,0,0,521,224,152830,133060,58923,13727,10335,20268,0,0,0,0,72947,128277
sechura_6.tif,train,383259,0,33673,66991,8070,298110,33924,11122,19325,6535,13083,0,5827,0,0,501,269357
mazowieckie_21.tif,train,255191,0,0,200676,23977,18193,85279,7619,8546,18034,127929,0,1046,20,328,10649,8086
vegas_45.tif,train,592166,409456,0,0,145799,132011,329318,32741,9070,9441,16650,0,33136,0,19760,8517,38433
melbourne_56.tif,train,280429,0,0,66593,58528,47581,153492,17024,29841,66477,19002,0,142,0,4803,82754,14621
abancay_9.tif,train,268898,0,0,80575,8690,72356,151359,9384,51379,35229,5867,5129,0,0,0,66225,51603
christchurch_65.tif,train,234416,0,1389,94600,55469,42553,116495,50760,3508,35679,13170,4302,1788,1,24272,6521,18325
kyoto_58.tif,train,418058,0,0,21254,67921,52566,273189,81678,34772,13496,19590,13297,421,94514,0,141253,22165
malopolskie_17.tif,train,227757,0,0,52017,108322,14229,51781,5646,13159,76736,24180,23903,4455,47605,14630,7621,11230
tyrolw_23.tif,train,204543,1530,0,47800,39559,60206,85421,26372,22400,17919,27045,644,60,0,0,50072,30058
aachen_16.tif,train,359035,0,0,163482,74005,77798,116674,27068,29376,72863,83901,588,0,0,34,17236,55045
chisinau_51.tif,train,252838,0,0,112639,11127,32346,149685,23542,9917,35281,64501,913,0,9171,9,38946,17599
duesseldorf_18.tif,train,363765,0,0,209406,46677,79453,64438,16672,29536,37389,183615,83,0,0,0,20762,39499
malopolskie_28.tif,train,124849,0,0,108461,13044,0,317,0,1064,14469,107677,0,1636,0,0,1919,1111
melbourne_14.tif,train,270442,0,0,1691,13183,46585,204986,60566,29311,62434,3891,0,0,0,0,99166,19071
paris_25.tif,train,481271,0,0,194833,65493,132566,179475,27903,36802,106775,38205,1499,0,0,3236,17695,158060
lodzkie_23.tif,train,86883,0,0,18714,37590,15857,1534,3209,1994,22623,4414,0,7200,25462,29874,1018,4277
rosario_4.tif,train,366663,0,0,117763,15897,60420,256937,10953,43829,58181,34025,0,0,0,1172,119346,14803
kagera_16.tif,train,404658,0,0,143658,175621,22531,78169,24134,5426,90340,131960,0,2275,119270,2009,4725,9198
koeln_19.tif,train,353254,0,0,110997,70744,71436,61648,11829,22461,42518,53180,242,1235,90272,41217,25960,102769
mazowieckie_20.tif,train,131643,0,0,17786,104462,4759,1491,4362,4914,28540,17809,0,0,70319,2716,5877,251
coxsbazar_47.tif,train,205917,6374,0,94477,95449,8421,1423,0,1584,80445,88696,10843,3800,4894,14403,463,562
koeln_29.tif,train,343720,0,0,175899,45516,65859,78354,31514,45583,12066,146244,0,0,0,16592,58382,11431
santiago_58.tif,train,404229,0,0,158926,13208,55934,234754,58613,34972,51636,73796,1638,0,0,0,77482,47499
chiclayo_33.tif,train,198427,0,3944,51004,86319,27410,52412,13195,8160,29517,10777,8091,1420,68121,33189,1089,2206
mahe_2.tif,train,397277,52091,2945,131529,10640,21458,167788,10503,7583,5392,158357,171786,2475,0,0,4518,47489
lubuskie_9.tif,train,212886,0,0,155168,40460,18894,0,4368,18101,34437,128823,0,0,0,25502,19,0
muenster_11.tif,train,157511,0,0,77202,27156,35009,28595,8767,19885,12826,32963,42,9,20037,43252,3628,5651
mazowieckie_37.tif,train,372527,0,0,103465,136291,11148,44446,12170,75019,95329,5344,0,7,133933,97435,16482,13985
duesseldorf_8.tif,train,252887,0,0,81342,86797,23247,59856,16402,15903,44592,52141,1695,152,77053,15972,8556,22066
svaneti_62.tif,train,345499,96175,0,145143,93651,13920,52214,2286,393,4069,3322,6247,98307,76947,96336,712,1276
koeln_4.tif,train,50527,0,0,11011,11470,1386,8729,9778,1659,6900,4304,137,8226,20304,9747,1011,6392
khartoum_36.tif,train,414795,0,0,0,1982,248446,68167,93871,6991,3041,163309,0,0,0,0,69437,174346
koeln_3.tif,train,255619,0,0,50958,46887,131732,32158,18241,83849,32347,13039,0,0,5100,72027,17241,7659
daressalaam_7.tif,train,283441,0,0,54428,1109,111254,134395,12779,25872,40494,33064,2349,0,0,0,62137,89001
melbourne_32.tif,train,317994,0,0,124624,12463,87067,163403,16579,53779,59682,38401,907,376,0,0,29135,49572
sechura_22.tif,train,162389,0,2370,25920,1560,61861,91743,23901,33052,9863,9917,0,2,0,0,40844,23745
paris_49.tif,train,425671,0,0,169570,55569,172166,102105,34624,25762,32402,43251,0,0,0,58025,16909,140959
chincha_33.tif,train,175129,0,14,16875,16205,66639,82769,25978,27741,20584,11479,3374,7812,8104,15461,33575,13648
tonga_25.tif,train,308157,0,0,83075,157909,31890,55422,24832,4837,149185,35221,0,23569,7729,17293,11446,13906
lambayeque_50.tif,train,123542,0,0,17123,142,24912,90305,50244,10638,2718,953,0,7609,0,6404,28545,7491
niamey_6.tif,train,242186,0,0,46230,16296,75279,142208,50441,15183,22294,29168,0,1147,0,1520,47942,36664
piura_39.tif,train,200068,0,0,71887,46914,19963,30176,26360,9887,73460,29882,5419,19918,2979,63291,0,0
soriano_6.tif,train,261263,0,0,74606,46950,82994,90620,49176,15227,28270,55513,247,343,0,0,25970,52610
coxsbazar_17.tif,train,305213,0,0,166558,115361,1695,152,5507,9333,49564,138881,0,313,81862,41124,27,49
santiago_5.tif,train,429793,0,0,123957,21848,61333,266307,59296,20145,100828,46609,5260,0,0,0,79119,74884
ulaanbaatar_14.tif,train,431474,0,0,300468,306,51165,359810,17070,36700,2593,14241,0,0,0,1720,60178,18697
niamey_3.tif,train,247545,0,0,13841,23452,99015,126436,36921,18292,32390,24503,23157,0,0,149,42221,54713
dhaka_54.tif,train,193303,0,735,32912,76099,21545,59379,5576,3516,80353,12256,12058,19894,0,422,40859,21002
tonga_28.tif,train,291895,0,0,173826,71176,25005,107472,18009,5308,59443,86049,93,184,0,3446,15519,18260
abancay_4.tif,train,290173,0,0,50066,24295,133608,103044,14267,36140,10794,35021,0,0,46521,0,34917,91673
zanzibar_15.tif,train,262899,0,0,224287,35794,4484,69,0,311,34128,222079,0,0,0,4457,0,189
melbourne_30.tif,train,217594,0,0,38126,5671,34306,157116,57514,15311,18291,14026,0,102,0,30,69357,25338
christchurch_20.tif,train,565824,0,0,30883,391606,51691,123331,0,36263,13665,53,0,0,466863,12341,2722,2230
accra_52.tif,train,369107,0,0,187642,10590,114512,136677,15035,40706,29100,84077,0,0,0,0,22818,97057
coxsbazar_52.tif,train,205601,0,0,116573,35354,31150,7422,5843,3320,16959,76514,7000,7719,11266,69783,16810,5489
accra_5.tif,train,330350,0,0,18457,341,111826,189126,65026,4971,36840,16828,0,0,0,0,98201,119084
accra_39.tif,train,330678,65435,0,121728,49058,87676,158293,19827,40245,21709,49750,901,0,0,0,13402,33332
kagera_64.tif,train,376892,0,1002,189438,142788,26485,8958,0,3953,43974,189169,0,2778,114280,23530,2715,4714
abancay_5.tif,train,304238,0,0,125937,46242,82892,148757,15828,21068,15408,40178,0,0,7985,0,56188,47993
daressalaam_22.tif,train,352191,14135,4235,41900,11960,192743,94300,56617,30617,25036,30973,0,1883,0,0,21760,178223
baybay_25.tif,train,197135,0,6194,104427,17873,40634,44565,17924,4727,20911,74054,1959,16398,0,13687,11280,19637
lubuskie_19.tif,train,203342,0,0,134351,47909,26364,11864,3823,3670,22369,76498,10627,79,0,51686,5808,11636
western_1.tif,train,397786,83443,17267,263476,34837,14496,199123,12222,979,16748,127721,3789,5177,0,3183,3612,9499
ngaoundere_34.tif,train,402070,0,28024,295684,40894,29353,87963,1373,29276,29892,36867,0,5721,39838,166401,5930,6924
svaneti_27.tif,train,304219,0,0,21121,275926,12029,47,0,47,220998,21136,0,7009,49712,0,359,54
monrovia_10.tif,train,515116,0,1879,166210,168699,32353,93987,8276,4557,22567,170786,16500,58738,258718,4545,10492,11925
accra_51.tif,train,157044,0,0,48853,55273,0,192,9376,991,50975,8269,0,0,47733,92319,107,0
vienna_16.tif,train,279719,0,0,11826,11208,105285,150461,53143,83275,5952,15625,13367,0,0,188,90146,18962
piura_10.tif,train,200807,0,0,16213,5280,67197,110956,29647,17749,30214,19803,0,4589,6009,2713,51527,39717
duesseldorf_41.tif,train,302126,0,0,45902,3417,88929,184285,28586,45500,17026,18869,0,0,180,0,121503,50055
santiago_36.tif,train,330670,0,0,37674,34002,111000,169078,47159,35643,82180,38439,0,0,0,0,52657,53508
pomorskie_37.tif,train,272937,0,0,84843,158185,8419,13488,7630,6549,60250,20635,28233,0,76533,71029,7029,3051
monrovia_71.tif,train,250805,0,0,94761,72597,76814,72278,11356,9295,33456,71337,4182,2871,3272,2937,26964,19490
ica_31.tif,train,473044,113684,0,54647,1182,5370,390588,17519,40292,646,34932,0,0,275999,2556,5179,3494
ulaanbaatar_23.tif,train,412681,0,0,294853,0,50417,349538,20585,28378,2933,4939,0,0,0,894,43893,28932
bielefeld_62.tif,train,267345,0,0,175076,43960,20977,14511,9637,6523,43702,25946,0,0,15145,170983,2808,5422
dhaka_40.tif,train,341505,0,0,153317,22255,108967,59980,33608,3529,11880,111692,10481,1807,0,0,23252,142242
zanzibar_145.tif,train,217285,0,35613,130405,74674,6345,22239,5226,348,70365,71956,0,1241,0,9258,4944,1956
khartoum_34.tif,train,385847,0,0,3677,40693,149510,215978,90364,14810,24107,20117,0,36470,0,0,118189,57779
lambayeque_19.tif,train,283795,63227,0,43385,14413,66670,179590,42291,24664,6988,23645,13325,3873,0,1331,47909,36279
wielkopolskie_34.tif,train,205334,0,0,64390,55148,21914,114040,29176,5051,34245,5281,0,0,43425,11018,12184,14796
coxsbazar_48.tif,train,181216,0,405,91157,44046,15536,460,0,3129,15007,93198,32563,10053,23889,27428,3064,2497
zanzibar_60.tif,train,165146,0,706,86183,69441,23569,14251,0,2992,54688,75832,0,1060,0,0,706,864
monrovia_73.tif,train,347086,0,666,184367,88986,19690,79173,7948,1543,21735,119002,13696,34972,84198,9288,15452,13456
slaskie_20.tif,train,873946,18519,0,4823,56171,16333,6768,0,4400,18264,1831,814701,0,0,804224,1306,552
santiago_11.tif,train,414632,0,0,171858,52281,72827,193260,46417,25817,65075,83055,4727,0,0,0,53728,60219
koeln_49.tif,train,49005,7116,0,27325,384,2277,8509,11941,227,0,0,0,11,330,36685,16,3189
kagera_55.tif,train,547363,0,0,22209,399937,39688,12297,1294,13575,109258,103796,0,1606,370257,10432,4657,5720
swietokrzyskie_24.tif,train,159221,0,0,106615,44579,5039,3093,2981,1136,34058,8155,0,17409,5608,83589,4920,1260
lodzkie_19.tif,train,147687,0,0,36629,20256,9793,5367,12949,2822,7199,87473,1388,1349,76901,8899,2828,21521
muenster_25.tif,train,161951,0,0,28051,71220,11644,37236,9546,18265,5064,24544,3478,0,102337,6468,1831,4218
dolnoslaskie_3.tif,train,436900,0,0,180291,160407,22474,148,9037,8409,16218,103083,208715,944,0,163909,165,0
sechura_50.tif,train,275176,0,0,95779,28541,37440,155119,27125,9114,18182,53281,3300,10194,61698,252,31652,18675
dortmund_51.tif,train,183461,0,0,65002,27441,30561,82226,29462,17549,23877,35055,139,0,5590,6998,28830,14192
mahe_65.tif,train,289180,0,0,205982,21863,23806,58745,12908,15853,24137,164135,0,7947,0,810,22347,19827
svaneti_40.tif,train,417618,0,0,42870,341354,8834,32563,22412,2615,29000,25642,0,364,311559,12964,2943,2116
