filename,split,img_height,img_width,total_valid_pixels,correct_pixels,noisy_pixels,accuracy,noise_ratio,mIoU,mean_precision,mean_recall,most_misclassified_class_id,most_misclassified_class_name,edge_error_pixels,non_edge_error_pixels,edge_total_pixels,edge_error_rate,non_edge_error_rate,Barren_gt_pixels,Barren_pred_pixels,Barren_iou,Barren_precision,Barren_recall,Barren_tp,Barren_fp,Barren_fn,Rangeland_gt_pixels,Rangeland_pred_pixels,Rangeland_iou,Rangeland_precision,Rangeland_recall,Rangeland_tp,Rangeland_fp,Rangeland_fn,Developed_gt_pixels,Developed_pred_pixels,Developed_iou,Developed_precision,Developed_recall,Developed_tp,Developed_fp,Developed_fn,Road_gt_pixels,Road_pred_pixels,Road_iou,Road_precision,Road_recall,Road_tp,Road_fp,Road_fn,Tree_gt_pixels,Tree_pred_pixels,Tree_iou,Tree_precision,Tree_recall,Tree_tp,Tree_fp,Tree_fn,Water_gt_pixels,Water_pred_pixels,Water_iou,Water_precision,Water_recall,Water_tp,Water_fp,Water_fn,Agriculture_gt_pixels,Agriculture_pred_pixels,Agriculture_iou,Agriculture_precision,Agriculture_recall,Agriculture_tp,Agriculture_fp,Agriculture_fn,Building_gt_pixels,Building_pred_pixels,Building_iou,Building_precision,Building_recall,Building_tp,Building_fp,Building_fn,confusion_rank1_gt,confusion_rank1_pred,confusion_rank1_pixels,confusion_rank2_gt,confusion_rank2_pred,confusion_rank2_pixels,confusion_rank3_gt,confusion_rank3_pred,confusion_rank3_pixels
baybay_8.tif,train,1024,1024,1048576,867690,180886,0.8275,0.1725,0.5261,0.6656,0.7358,1,Rangeland,55390,125496,108673,0.5097,0.1335,0,0,N/A,N/A,N/A,0,0,0,185011,111105,0.3353,0.6693,0.4019,74361,36744,110650,26632,48530,0.3149,0.3709,0.6759,18000,30530,8632,16296,10073,0.5692,0.9496,0.5870,9565,508,6731,631073,682641,0.8176,0.8657,0.9364,590940,91701,40133,0,482,0.0000,0.0000,N/A,0,482,0,120361,132280,0.8489,0.8769,0.9637,115995,16285,4366,69203,63465,0.7967,0.9270,0.8501,58829,4636,10374,Rangeland,Tree,85524,Tree,Rangeland,30274,Rangeland,Developed,13357
kagera_36.tif,train,1024,1024,1047721,625063,422658,0.5966,0.4034,0.4055,0.5152,0.6799,1,Rangeland,77027,345631,145375,0.5299,0.3830,0,0,N/A,N/A,N/A,0,0,0,604328,428464,0.4571,0.7561,0.5361,323983,104481,280345,97072,62863,0.1557,0.3428,0.2220,21550,41313,75522,24648,37260,0.6307,0.6426,0.9714,23944,13316,704,204600,393944,0.4016,0.4354,0.8382,171505,222439,33095,0,32,0.0000,0.0000,N/A,0,32,0,76560,83120,0.4365,0.5838,0.6338,48524,34596,28036,40513,42038,0.7566,0.8458,0.8777,35557,6481,4956,Rangeland,Tree,214365,Developed,Rangeland,49104,Rangeland,Developed,35192
baybay_13.tif,train,1024,1024,1048550,795465,253085,0.7586,0.2414,0.4181,0.5989,0.6110,1,Rangeland,64983,188102,129835,0.5005,0.2047,0,0,N/A,N/A,N/A,0,0,0,245738,51675,0.1770,0.8656,0.1820,44729,6946,201009,12649,7460,0.1596,0.3709,0.2188,2767,4693,9882,4835,4784,0.3714,0.5445,0.5388,2605,2179,2230,530202,731588,0.6951,0.7073,0.9759,517419,214169,12783,0,581,0.0000,0.0000,N/A,0,581,0,228740,223876,0.8313,0.9177,0.8982,205462,18414,23278,26386,28586,0.6920,0.7865,0.8521,22483,6103,3903,Rangeland,Tree,185536,Agriculture,Tree,23045,Rangeland,Agriculture,11935
shanghai_28.tif,train,650,650,422500,233576,188924,0.5528,0.4472,0.2937,0.5940,0.4389,7,Building,28322,160602,47451,0.5969,0.4282,0,0,N/A,N/A,N/A,0,0,0,46248,76809,0.3002,0.3699,0.6143,28410,48399,17838,190403,261552,0.4412,0.5290,0.7267,138357,123195,52046,80440,76534,0.6320,0.7943,0.7557,60788,15746,19652,16814,1743,0.0346,0.3557,0.0369,620,1123,16194,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,88595,5862,0.0606,0.9214,0.0610,5401,461,83194,Building,Developed,80913,Developed,Rangeland,39092,Road,Developed,19411
kagera_66.tif,train,1024,1024,1048487,811438,237049,0.7739,0.2261,0.4340,0.5883,0.6434,1,Rangeland,51988,185061,101040,0.5145,0.1953,0,0,N/A,N/A,N/A,0,0,0,521291,491587,0.6673,0.8246,0.7776,405376,86211,115915,109800,145376,0.3061,0.4114,0.5447,59804,85572,49996,14627,17897,0.4975,0.6037,0.7387,10805,7092,3822,304143,304928,0.7492,0.8555,0.8577,260877,44051,43266,0,262,0.0000,0.0000,N/A,0,262,0,15528,1468,0.0523,0.5749,0.0544,844,624,14684,83098,86969,0.7654,0.8478,0.8873,73732,13237,9366,Rangeland,Developed,75357,Tree,Rangeland,36940,Rangeland,Tree,33463
svaneti_54.tif,train,1024,1024,1048576,670347,378229,0.6393,0.3607,0.3794,0.5948,0.5775,6,Agriculture,27083,351146,49272,0.5497,0.3514,0,0,N/A,N/A,N/A,0,0,0,253765,576359,0.3824,0.3984,0.9049,229630,346729,24135,14935,5713,0.1006,0.3305,0.1264,1888,3825,13047,21809,12393,0.5354,0.9624,0.5469,11927,466,9882,40632,46507,0.4129,0.5476,0.6268,25467,21040,15165,0,705,0.0000,0.0000,N/A,0,705,0,702385,395591,0.5527,0.9880,0.5565,390843,4748,311542,15050,11308,0.6718,0.9367,0.7038,10592,716,4458,Agriculture,Rangeland,310051,Rangeland,Tree,19481,Tree,Rangeland,15074
austin_45.tif,train,1000,1000,999842,777225,222617,0.7773,0.2227,0.5201,0.7925,0.6238,1,Rangeland,66508,156109,124036,0.5362,0.1782,756,0,0.0000,N/A,0.0000,0,0,756,142097,73565,0.4009,0.8389,0.4343,61715,11850,80382,184880,226707,0.4442,0.5584,0.6847,126586,100121,58294,248575,269297,0.7324,0.8130,0.8808,218938,50359,29637,227706,257799,0.7287,0.7939,0.8988,204661,53138,23045,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,195828,172474,0.8145,0.9586,0.8442,165325,7149,30503,Developed,Road,45102,Rangeland,Tree,43838,Rangeland,Developed,32078
baybay_2.tif,train,1024,1024,1048230,771785,276445,0.7363,0.2637,0.4272,0.5405,0.6251,1,Rangeland,78934,197511,154704,0.5102,0.2210,0,0,N/A,N/A,N/A,0,0,0,375367,245822,0.4989,0.8411,0.5508,206768,39054,168599,107165,102813,0.4319,0.6160,0.5910,63334,39479,43831,41010,38035,0.6392,0.8104,0.7516,30824,7211,10186,287834,436914,0.6116,0.6295,0.9556,275044,161870,12790,0,215,0.0000,0.0000,N/A,0,215,0,19698,3585,0.0000,0.0000,0.0000,0,3585,19698,217156,220846,0.8085,0.8867,0.9017,195815,25031,21341,Rangeland,Tree,147004,Agriculture,Rangeland,18745,Developed,Building,18615
pomorskie_38.tif,train,1024,1024,1048557,817836,230721,0.7800,0.2200,0.5326,0.6755,0.6653,1,Rangeland,50930,179791,88755,0.5738,0.1873,0,0,N/A,N/A,N/A,0,0,0,216228,156329,0.4211,0.7061,0.5105,110387,45942,105841,57430,101280,0.2760,0.3390,0.5978,34330,66950,23100,28432,25401,0.2050,0.3606,0.3221,9159,16242,19273,415672,472195,0.8000,0.8357,0.9493,394604,77591,21068,0,0,N/A,N/A,N/A,0,0,0,201051,175326,0.8221,0.9686,0.8447,169820,5506,31231,129744,118026,0.6715,0.8433,0.7672,99536,18490,30208,Rangeland,Tree,57683,Rangeland,Developed,30293,Tree,Rangeland,14294
bogota_3.tif,train,1024,1024,1020605,770552,250053,0.7550,0.2450,0.4086,0.5282,0.7276,2,Developed,60965,189088,121669,0.5011,0.2103,0,0,N/A,N/A,N/A,0,0,0,107212,62994,0.3512,0.7023,0.4126,44239,18755,62973,339424,257768,0.5301,0.8026,0.6095,206895,50873,132529,95880,99069,0.5805,0.7228,0.7468,71605,27464,24275,169517,228642,0.6524,0.6875,0.9273,157194,71448,12323,0,346,0.0000,0.0000,N/A,0,346,0,0,143,0.0000,0.0000,N/A,0,143,0,308572,371643,0.7459,0.7820,0.9418,290619,81024,17953,Developed,Building,76537,Rangeland,Tree,46489,Developed,Road,23446
ica_9.tif,train,1024,1024,1048576,735567,313009,0.7015,0.2985,0.5044,0.7393,0.6452,2,Developed,88927,224082,173050,0.5139,0.2559,0,0,N/A,N/A,N/A,0,0,0,37892,20836,0.3460,0.7245,0.3984,15095,5741,22797,354270,367219,0.4087,0.5700,0.5908,209318,157901,144952,140552,216760,0.6172,0.6291,0.9702,136366,80394,4186,74765,40036,0.4859,0.9377,0.5021,37542,2494,37223,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,441097,403725,0.6644,0.8353,0.7646,337246,66479,103851,Building,Developed,103430,Developed,Road,76768,Developed,Building,65301
piura_45.tif,train,1024,1024,1037201,678449,358752,0.6541,0.3459,0.3956,0.5414,0.5628,1,Rangeland,93179,265573,159961,0.5825,0.3027,42630,2232,0.0000,0.0000,0.0000,0,2232,42630,204049,158290,0.3463,0.5888,0.4567,93197,65093,110852,465997,467876,0.6301,0.7715,0.7746,360981,106895,105016,32060,12156,0.2354,0.6932,0.2628,8426,3730,23634,186575,183968,0.5094,0.6797,0.6702,125047,58921,61528,18246,22596,0.7157,0.7540,0.9337,17037,5559,1209,0,102693,0.0000,0.0000,N/A,0,102693,0,87644,87390,0.7283,0.8440,0.8416,73761,13629,13883,Developed,Agriculture,54119,Rangeland,Tree,51066,Rangeland,Agriculture,35013
zanzibar_19.tif,train,1024,1024,1048420,741806,306614,0.7075,0.2925,0.3354,0.4241,0.6185,1,Rangeland,52458,254156,98735,0.5313,0.2676,0,0,N/A,N/A,N/A,0,0,0,613644,507874,0.5980,0.8263,0.6839,419681,88193,193963,18161,28591,0.0126,0.0204,0.0322,584,28007,17577,0,288,0.0000,0.0000,N/A,0,288,0,266245,253418,0.5416,0.7205,0.6858,182580,70838,83665,0,28,0.0000,0.0000,N/A,0,28,0,146370,254708,0.5126,0.5336,0.9286,135913,118795,10457,4000,3513,0.6826,0.8676,0.7620,3048,465,952,Rangeland,Agriculture,103669,Rangeland,Tree,67800,Tree,Rangeland,65127
monrovia_57.tif,train,1024,1024,1048576,699572,349004,0.6672,0.3328,0.3257,0.4342,0.4836,1,Rangeland,63527,285477,116719,0.5443,0.3064,9,2867,0.0000,0.0000,0.0000,0,2867,9,429632,400225,0.5383,0.7256,0.6759,290405,109820,139227,72929,135825,0.2839,0.3399,0.6330,46161,89664,26768,305,1229,0.0000,0.0000,0.0000,0,1229,305,235099,240802,0.6246,0.7598,0.7783,182966,57836,52133,0,36915,0.0000,0.0000,N/A,0,36915,0,246270,176236,0.4476,0.7413,0.5305,130649,45587,115621,64332,54477,0.7115,0.9066,0.7678,49391,5086,14941,Agriculture,Rangeland,56003,Agriculture,Developed,50474,Rangeland,Tree,49827
lubuskie_7.tif,train,1024,1024,1048481,850400,198081,0.8111,0.1889,0.4194,0.7340,0.5773,1,Rangeland,22588,175493,44018,0.5132,0.1747,0,0,N/A,N/A,N/A,0,0,0,476360,402827,0.6993,0.8982,0.7595,361814,41013,114546,6563,140,0.0145,0.6857,0.0146,96,44,6467,27245,28591,0.7239,0.8200,0.8606,23446,5145,3799,403725,486420,0.7775,0.8004,0.9644,389351,97069,14374,118610,61924,0.5117,0.9868,0.5152,61109,815,57501,15741,68579,0.2091,0.2127,0.9265,14584,53995,1157,237,0,0.0000,N/A,0.0000,0,0,237,Rangeland,Tree,94056,Water,Agriculture,36074,Water,Rangeland,20410
accra_65.tif,train,1024,1024,1048576,794246,254330,0.7575,0.2425,0.4719,0.5798,0.7462,1,Rangeland,81535,172795,155056,0.5258,0.1934,0,0,N/A,N/A,N/A,0,0,0,544375,489357,0.7323,0.8930,0.8028,437004,52353,107371,228677,236766,0.4533,0.6131,0.6348,145171,91595,83506,65508,73687,0.5544,0.6738,0.7579,49648,24039,15860,97137,111143,0.4763,0.6046,0.6918,67199,43944,29938,0,0,N/A,N/A,N/A,0,0,0,0,418,0.0000,0.0000,N/A,0,418,0,112879,137205,0.6149,0.6940,0.8436,95224,41981,17655,Rangeland,Developed,60473,Rangeland,Tree,34375,Developed,Building,33180
kitsap_15.tif,train,1000,1000,1000000,770172,229828,0.7702,0.2298,0.6299,0.7722,0.7593,1,Rangeland,74976,154852,146965,0.5102,0.1815,0,0,N/A,N/A,N/A,0,0,0,350652,339895,0.6601,0.8078,0.7831,274582,65313,76070,138470,188379,0.3631,0.4622,0.6288,87064,101315,51406,153844,133492,0.7617,0.9307,0.8076,124238,9254,29606,145699,142251,0.6082,0.7655,0.7474,108897,33354,36802,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,211335,195983,0.7562,0.8949,0.8299,175391,20592,35944,Rangeland,Developed,38759,Rangeland,Tree,30464,Developed,Rangeland,28883
pomorskie_24.tif,train,1024,1024,1048575,957732,90843,0.9134,0.0866,0.3907,0.6157,0.4893,1,Rangeland,8819,82024,16247,0.5428,0.0795,0,0,N/A,N/A,N/A,0,0,0,86013,60960,0.4073,0.6978,0.4945,42536,18424,43477,3164,3210,0.0000,0.0000,0.0000,0,3210,3164,2139,148,0.0568,0.8311,0.0575,123,25,2016,188509,150635,0.7780,0.9852,0.7872,148402,2233,40107,764062,796843,0.9584,0.9586,0.9998,763874,32969,188,0,33438,0.0000,0.0000,N/A,0,33438,0,4688,3341,0.5346,0.8372,0.5966,2797,544,1891,Rangeland,Agriculture,33438,Tree,Water,25114,Tree,Rangeland,14910
monrovia_34.tif,train,1024,1024,1048576,684049,364527,0.6524,0.3476,0.3829,0.6165,0.6124,1,Rangeland,89890,274637,164203,0.5474,0.3105,0,0,N/A,N/A,N/A,0,0,0,375307,206520,0.3561,0.7398,0.4071,152788,53732,222519,126383,222199,0.3868,0.4375,0.7692,97218,124981,29165,35197,27386,0.4417,0.7001,0.5448,19174,8212,16023,227463,360169,0.5581,0.5844,0.9254,210493,149676,16970,0,2091,0.0000,0.0000,N/A,0,2091,0,61542,9675,0.1517,0.9696,0.1524,9381,294,52161,222684,220536,0.7856,0.8842,0.8757,194995,25541,27689,Rangeland,Tree,125552,Rangeland,Developed,79836,Agriculture,Rangeland,32662
pomorskie_18.tif,train,1024,1024,1048574,735735,312839,0.7017,0.2983,0.5031,0.6302,0.6797,1,Rangeland,36331,276508,63910,0.5685,0.2808,0,0,N/A,N/A,N/A,0,0,0,276806,258697,0.3449,0.5308,0.4961,137321,121376,139485,33391,68379,0.2529,0.3004,0.6152,20543,47836,12848,8886,19321,0.2395,0.2821,0.6133,5450,13871,3436,420440,474548,0.8074,0.8425,0.9509,399814,74734,20626,46887,43723,0.9179,0.9918,0.9249,43365,358,3522,242797,166770,0.3956,0.6961,0.4781,116089,50681,126708,19367,17136,0.5633,0.7676,0.6791,13153,3983,6214,Agriculture,Rangeland,92188,Rangeland,Tree,63109,Rangeland,Agriculture,49483
abancay_37.tif,train,1024,1024,1048576,719362,329214,0.6860,0.3140,0.4652,0.6036,0.5969,2,Developed,79730,249484,153110,0.5207,0.2786,0,0,N/A,N/A,N/A,0,0,0,221204,209255,0.4091,0.5972,0.5650,124972,84283,96232,252333,255245,0.4346,0.6024,0.6094,153768,101477,98565,101361,80257,0.6231,0.8687,0.6878,69720,10537,31641,117625,136876,0.6256,0.7155,0.8326,97939,38937,19686,635,10,0.0000,0.0000,0.0000,0,10,635,121626,123507,0.4858,0.6489,0.6590,80148,43359,41478,233792,243426,0.6780,0.7921,0.8247,192815,50611,40977,Developed,Building,45045,Building,Developed,38460,Rangeland,Agriculture,37743
chicago_27.tif,train,1000,1000,999784,702915,296869,0.7031,0.2969,0.4049,0.6714,0.5781,3,Road,40639,256230,75013,0.5418,0.2771,6817,0,0.0000,N/A,0.0000,0,0,6817,40200,26555,0.5061,0.8447,0.5580,22432,4123,17768,258051,488177,0.4410,0.4678,0.8850,228368,259809,29683,333947,185479,0.4882,0.9187,0.5103,170402,15077,163545,36661,31632,0.6422,0.8443,0.7285,26706,4926,9955,0,0,N/A,N/A,N/A,0,0,0,0,248,0.0000,0.0000,N/A,0,248,0,324108,267693,0.7572,0.9526,0.7868,255007,12686,69101,Road,Developed,162259,Building,Developed,69101,Developed,Road,14509
zanzibar_44.tif,train,1024,1024,1048576,708463,340113,0.6756,0.3244,0.2961,0.3820,0.7655,1,Rangeland,61294,278819,126248,0.4855,0.3023,0,137,0.0000,0.0000,N/A,0,137,0,488038,206588,0.3478,0.8676,0.3672,179230,27358,308808,0,17665,0.0000,0.0000,N/A,0,17665,0,0,38,0.0000,0.0000,N/A,0,38,0,531357,790659,0.6152,0.6368,0.9476,503530,287129,27827,0,702,0.0000,0.0000,N/A,0,702,0,16794,17813,0.8093,0.8690,0.9218,15480,2333,1314,12387,14974,0.5965,0.6827,0.8253,10223,4751,2164,Rangeland,Tree,285362,Tree,Rangeland,26882,Rangeland,Developed,15953
duesseldorf_7.tif,train,1000,1000,1000000,854568,145432,0.8546,0.1454,0.4704,0.6832,0.5841,1,Rangeland,46853,98579,84062,0.5574,0.1076,0,0,N/A,N/A,N/A,0,0,0,92611,108392,0.3220,0.4517,0.5287,48962,59430,43649,34025,38978,0.2525,0.3775,0.4325,14715,24263,19310,51212,48313,0.5816,0.7575,0.7147,36599,11714,14613,100768,100301,0.5267,0.6916,0.6884,69365,30936,31403,220,0,0.0000,N/A,0.0000,0,0,220,680442,667041,0.9426,0.9802,0.9609,653835,13206,26607,40722,36975,0.6671,0.8409,0.7635,31092,5883,9630,Rangeland,Tree,25857,Agriculture,Rangeland,24313,Tree,Rangeland,23633
daressalaam_73.tif,train,1024,1024,1048576,760773,287803,0.7255,0.2745,0.4936,0.6744,0.6667,1,Rangeland,78634,209169,154750,0.5081,0.2340,0,0,N/A,N/A,N/A,0,0,0,378254,376784,0.5580,0.7177,0.7149,270417,106367,107837,211274,195303,0.5699,0.7557,0.6986,147595,47708,63679,7707,12966,0.2917,0.3600,0.6057,4668,8298,3039,219187,280330,0.6367,0.6932,0.8865,194316,86014,24871,0,0,N/A,N/A,N/A,0,0,0,93695,22339,0.1627,0.7270,0.1733,16241,6098,77454,138459,160854,0.7425,0.7929,0.9211,127536,33318,10923,Rangeland,Tree,67895,Agriculture,Rangeland,67111,Rangeland,Developed,30724
koeln_59.tif,train,1000,1000,1000000,762118,237882,0.7621,0.2379,0.4249,0.5407,0.5937,1,Rangeland,91258,146624,164601,0.5544,0.1755,0,5,0.0000,0.0000,N/A,0,5,0,116405,84115,0.3809,0.6576,0.4752,55315,28800,61090,159447,226535,0.4002,0.4870,0.6919,110319,116216,49128,71913,55833,0.3288,0.5661,0.4395,31609,24224,40304,149835,154694,0.6746,0.7930,0.8187,122672,32022,27163,293584,291847,0.9445,0.9743,0.9686,284359,7488,9225,1751,806,0.0000,0.0000,0.0000,0,806,1751,207065,186165,0.6706,0.8479,0.7623,157844,28321,49221,Building,Developed,39162,Road,Developed,36965,Rangeland,Tree,24230
western_15.tif,train,1024,1024,1008818,452498,556320,0.4485,0.5515,0.2071,0.3756,0.3577,5,Water,73141,483179,115934,0.6309,0.5411,88182,14821,0.0673,0.4384,0.0737,6497,8324,81685,395346,335209,0.4772,0.7040,0.5969,235991,99218,159355,12742,361689,0.0200,0.0203,0.5775,7359,354330,5383,24615,16873,0.4962,0.8154,0.5590,13759,3114,10856,277229,221177,0.5445,0.7944,0.6338,175706,45471,101523,210363,56819,0.0519,0.2321,0.0627,13186,43633,197177,0,2184,0.0000,0.0000,N/A,0,2184,0,341,46,0.0000,0.0000,0.0000,0,46,341,Water,Developed,182838,Tree,Rangeland,82119,Barren,Developed,80987
rio_10.tif,train,406,438,177828,133271,44557,0.7494,0.2506,0.3762,0.5250,0.4629,1,Rangeland,10606,33951,20467,0.5182,0.2158,0,0,N/A,N/A,N/A,0,0,0,27221,18649,0.3615,0.6530,0.4474,12178,6471,15043,63715,76708,0.5414,0.6430,0.7741,49320,27388,14395,14135,4280,0.1115,0.4318,0.1307,1848,2432,12287,93,265,0.0000,0.0000,0.0000,0,265,93,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,72664,77926,0.8669,0.8973,0.9623,69925,8001,2739,Rangeland,Developed,13766,Road,Developed,10886,Developed,Building,7615
slaskie_14.tif,train,1024,1024,1048576,878765,169811,0.8381,0.1619,0.5144,0.6906,0.7093,1,Rangeland,28446,141365,56947,0.4995,0.1426,0,0,N/A,N/A,N/A,0,0,0,573275,543129,0.7794,0.9004,0.8530,489014,54115,84261,186573,177942,0.7941,0.9067,0.8647,161338,16604,25235,30965,45076,0.5599,0.6055,0.8814,27293,17783,3672,233528,214055,0.7105,0.8685,0.7961,185911,28144,47617,6558,0,0.0000,N/A,0.0000,0,0,6558,0,50740,0.0000,0.0000,N/A,0,50740,0,17677,17634,0.7566,0.8625,0.8604,15209,2425,2468,Rangeland,Agriculture,49700,Tree,Rangeland,43815,Rangeland,Tree,24283
daressalaam_23.tif,train,1024,1024,1048575,674280,374295,0.6430,0.3570,0.3975,0.7246,0.5343,1,Rangeland,109607,264688,201636,0.5436,0.3125,0,0,N/A,N/A,N/A,0,0,0,221017,45818,0.1919,0.9376,0.1944,42961,2857,178056,266734,356417,0.3790,0.4805,0.6421,171259,185158,95475,86511,69958,0.5625,0.8052,0.6511,56330,13628,30181,207111,278677,0.6427,0.6820,0.9177,190065,88612,17046,233,0,0.0000,N/A,0.0000,0,0,233,0,0,N/A,N/A,N/A,0,0,0,266969,297705,0.6087,0.7177,0.8003,213665,84040,53304,Rangeland,Developed,106023,Developed,Building,66708,Rangeland,Tree,56016
bielefeld_53.tif,train,1000,1000,1000000,730493,269507,0.7305,0.2695,0.3744,0.4743,0.6981,2,Developed,86684,182823,171162,0.5064,0.2206,0,0,N/A,N/A,N/A,0,0,0,313975,267774,0.6172,0.8291,0.7071,222020,45754,91955,244591,240116,0.4389,0.6157,0.6044,147836,92280,96755,121587,109094,0.4664,0.6726,0.6035,73373,35721,48214,42439,76630,0.2939,0.3530,0.6373,27047,49583,15392,0,159,0.0000,0.0000,N/A,0,159,0,0,12,0.0000,0.0000,N/A,0,12,0,277408,306215,0.8046,0.8498,0.9380,260217,45998,17191,Rangeland,Tree,48257,Road,Developed,43663,Developed,Building,38779
podkarpackie_14.tif,train,1024,1024,1048575,834364,214211,0.7957,0.2043,0.3877,0.6527,0.4718,1,Rangeland,26839,187372,44610,0.6016,0.1866,0,0,N/A,N/A,N/A,0,0,0,268354,158648,0.3964,0.7641,0.4517,121219,37429,147135,14236,4469,0.0524,0.2085,0.0655,932,3537,13304,8752,4919,0.1443,0.3505,0.1970,1724,3195,7028,103086,128093,0.5715,0.6563,0.8155,84071,44022,19015,2392,7,0.0025,0.8571,0.0025,6,1,2386,628030,731302,0.8077,0.8305,0.9671,607351,123951,20679,23725,21137,0.7388,0.9018,0.8034,19061,2076,4664,Rangeland,Agriculture,99704,Rangeland,Tree,42283,Agriculture,Rangeland,19286
slaskie_12.tif,train,1024,1024,1048576,755875,292701,0.7209,0.2791,0.3008,0.5662,0.5516,0,Barren,19545,273156,29961,0.6523,0.2682,133694,0,0.0000,N/A,0.0000,0,0,133694,161681,307128,0.4808,0.4956,0.9415,152218,154910,9463,1692,120661,0.0139,0.0139,0.9929,1680,118981,12,0,9894,0.0000,0.0000,N/A,0,9894,0,569431,537885,0.9158,0.9841,0.9296,529334,8551,40097,4055,0,0.0000,N/A,0.0000,0,0,4055,105975,2800,0.0239,0.9050,0.0239,2534,266,103441,72048,70208,0.9718,0.9986,0.9731,70109,99,1939,Barren,Developed,111552,Agriculture,Rangeland,103346,Tree,Rangeland,39087
wielkopolskie_33.tif,train,1024,1024,1048576,740342,308234,0.7060,0.2940,0.5053,0.7214,0.6488,6,Agriculture,50924,257310,104730,0.4862,0.2726,0,0,N/A,N/A,N/A,0,0,0,283051,409082,0.5268,0.5837,0.8437,238797,170285,44254,239995,254594,0.5721,0.7069,0.7500,179985,74609,60010,89236,121656,0.6161,0.6608,0.9009,80396,41260,8840,21028,7704,0.1716,0.5463,0.2002,4209,3495,16819,0,0,N/A,N/A,N/A,0,0,0,228534,82273,0.3041,0.8810,0.3172,72480,9793,156054,186732,173267,0.8412,0.9493,0.8808,164475,8792,22257,Agriculture,Rangeland,130221,Developed,Road,40989,Rangeland,Developed,26459
piura_36.tif,train,1024,1024,1048576,751119,297457,0.7163,0.2837,0.3572,0.4617,0.5761,6,Agriculture,47225,250232,80864,0.5840,0.2586,0,1,0.0000,0.0000,N/A,0,1,0,166764,121174,0.2790,0.5184,0.3767,62818,58356,103946,168811,252684,0.5069,0.5612,0.8400,141794,110890,27017,27336,45547,0.5816,0.5884,0.9804,26801,18746,535,122953,100500,0.5618,0.7998,0.6537,80378,20122,42575,1484,6816,0.0000,0.0000,0.0000,0,6816,1484,556096,516498,0.6883,0.8467,0.7864,437299,79199,118797,5132,5356,0.2399,0.3788,0.3954,2029,3327,3103,Agriculture,Developed,64732,Rangeland,Agriculture,52042,Agriculture,Rangeland,37030
rotterdam_25.tif,train,900,900,656092,406597,249495,0.6197,0.3803,0.3162,0.5333,0.5174,7,Building,46113,203382,81343,0.5669,0.3539,0,0,N/A,N/A,N/A,0,0,0,28542,21273,0.2445,0.4601,0.3429,9787,11486,18755,152583,209286,0.3659,0.4632,0.6353,96933,112353,55650,73953,77125,0.1981,0.3238,0.3377,24975,52150,48978,92165,133520,0.5953,0.6308,0.9138,84218,49302,7947,66425,8336,0.1207,0.9656,0.1212,8049,287,58376,0,1216,0.0000,0.0000,N/A,0,1216,0,242424,205336,0.6889,0.8894,0.7534,182635,22701,59789,Building,Developed,51691,Road,Developed,36667,Water,Road,27151
aachen_10.tif,train,1000,1000,1000000,865063,134937,0.8651,0.1349,0.4267,0.6958,0.5399,4,Tree,39858,95079,67199,0.5931,0.1019,0,0,N/A,N/A,N/A,0,0,0,86279,88509,0.3421,0.5033,0.5163,44550,43959,41729,34137,13440,0.2051,0.6024,0.2372,8096,5344,26041,16745,23937,0.4479,0.5257,0.7515,12584,11353,4161,83440,39763,0.3738,0.8431,0.4018,33524,6239,49916,205,0,0.0000,N/A,0.0000,0,0,205,762874,815756,0.9093,0.9216,0.9855,751831,63925,11043,16320,18595,0.7084,0.7786,0.8871,14478,4117,1842,Rangeland,Agriculture,30518,Tree,Rangeland,26917,Tree,Agriculture,20243
baybay_26.tif,train,1024,1024,1048576,902869,145707,0.8610,0.1390,0.4537,0.6383,0.6205,2,Developed,39856,105851,76411,0.5216,0.1089,30925,2135,0.0506,0.7457,0.0515,1592,543,29333,41980,29582,0.2580,0.4961,0.3496,14677,14905,27303,88190,110735,0.3761,0.4909,0.6165,54365,56370,33825,7777,7463,0.5028,0.6832,0.6557,5099,2364,2678,329958,337494,0.8305,0.8973,0.9178,302833,34661,27125,463137,478100,0.9486,0.9584,0.9894,458206,19894,4931,0,3863,0.0000,0.0000,N/A,0,3863,0,86609,79204,0.6629,0.8345,0.7632,66097,13107,20512,Rangeland,Tree,21712,Building,Developed,17802,Barren,Developed,17588
