filename,split,region,noise_ratio,dominant_error,tsne_x,tsne_y
aachen_28.tif,train,aachen,0.0532,Tree,-49.5137,-25.6618
zachodniopomorskie_5.tif,train,zachodniopomorskie,0.1808,Road,-17.0990,48.6814
zanzibar_64.tif,train,zanzibar,0.3173,Road,-23.5749,-4.5598
vegas_35.tif,train,vegas,0.7479,Bareland,-11.3903,17.0536
accra_7.tif,train,accra,0.3379,Rangeland,3.6666,45.3398
baybay_61.tif,train,baybay,0.1398,Rangeland,-37.7049,-18.2195
kyoto_21.tif,train,kyoto,0.6194,Bareland,-5.4914,-18.3402
santiago_46.tif,train,santiago,0.3092,Water,36.0356,21.7596
monrovia_7.tif,train,monrovia,0.2780,Water,-16.0295,-26.5630
zanzibar_66.tif,train,zanzibar,0.4187,Road,-21.9749,-3.7948
soriano_10.tif,train,soriano,0.3681,Developed,28.6645,-7.5846
pisco_1.tif,train,pisco,0.3342,Bareland,-23.9325,24.2836
dortmund_10.tif,train,dortmund,0.2485,Water,-27.1134,-17.6782
monrovia_64.tif,train,monrovia,0.3099,Rangeland,44.7437,-17.9659
chisinau_16.tif,train,chisinau,0.2910,Rangeland,42.2696,-12.8741
chiangmai_4.tif,train,chiangmai,0.2029,Developed,-1.0563,37.6778
pisco_26.tif,train,pisco,0.4052,Water,-23.7692,24.5944
dolnoslaskie_33.tif,train,dolnoslaskie,0.1701,Developed,-38.1022,-15.3553
tokyo_59.tif,train,tokyo,0.3230,Water,-36.7830,-28.0117
rio_42.tif,train,rio,0.3274,Water,57.1476,10.4991
abancay_7.tif,train,abancay,0.2941,Agriculture,-1.4255,-25.6657
santiago_69.tif,train,santiago,0.3337,Water,2.0336,12.7303
dhaka_58.tif,train,dhaka,0.2643,Road,1.6114,48.0302
austin_28.tif,train,austin,0.2902,Water,31.2240,13.6723
chicago_21.tif,train,chicago,0.2621,Rangeland,42.0555,-1.2426
chisinau_25.tif,train,chisinau,0.2405,Rangeland,40.2975,-14.7058
abancay_24.tif,train,abancay,0.2443,Agriculture,-13.5775,-10.9849
aachen_35.tif,train,aachen,0.3916,Water,-23.4945,-15.0610
wielkopolskie_14.tif,train,wielkopolskie,0.1618,Tree,12.8078,-7.5528
vegas_49.tif,train,vegas,0.3124,Developed,36.9423,11.7378
svaneti_65.tif,train,svaneti,0.1733,Building,-20.4759,16.8950
bielefeld_59.tif,train,bielefeld,0.3273,Rangeland,-0.1514,42.1708
shanghai_55.tif,train,shanghai,0.4100,Water,2.5013,-34.4909
muenster_24.tif,train,muenster,0.1715,Water,-35.1063,-13.3388
kitsap_49.tif,train,kitsap,0.2628,Water,2.9513,8.1178
austin_25.tif,train,austin,0.2440,Rangeland,36.0432,8.7287
rio_5.tif,train,rio,0.3899,Water,34.8928,22.0471
chiclayo_3.tif,train,chiclayo,0.8342,Agriculture,9.6646,-33.9207
santiago_14.tif,train,santiago,0.3572,Water,24.3814,26.8933
abancay_40.tif,train,abancay,0.2423,Rangeland,50.4372,-0.8374
shanghai_42.tif,train,shanghai,0.4450,Water,50.8181,12.6916
vienna_22.tif,train,vienna,0.1440,Water,22.6888,7.5616
melbourne_26.tif,train,melbourne,0.3140,Rangeland,41.3324,1.8848
christchurch_12.tif,train,christchurch,0.2668,Water,14.5186,11.7947
paris_39.tif,train,paris,0.3367,Developed,15.2984,-6.8719
tyrolw_70.tif,train,tyrolw,0.1824,Road,-30.0580,-31.3561
mazowieckie_28.tif,train,mazowieckie,0.1539,Tree,-32.7551,2.5135
chiangmai_8.tif,train,chiangmai,0.2598,Rangeland,41.9108,-16.8996
slaskie_26.tif,train,slaskie,0.5618,Bareland,-4.4901,27.5921
coxsbazar_68.tif,train,coxsbazar,0.2571,Bareland,-37.3163,9.5561
shanghai_47.tif,train,shanghai,0.3719,Tree,26.0314,-5.6691
lima_43.tif,train,lima,0.1937,Tree,63.6661,-2.8180
rotterdam_50.tif,train,rotterdam,0.3681,Water,17.1310,38.9461
aachen_59.tif,train,aachen,0.3070,Water,11.9716,12.4824
chiclayo_34.tif,train,chiclayo,0.2462,Rangeland,-34.3335,-33.5191
coxsbazar_13.tif,train,coxsbazar,0.1836,Developed,-50.7110,-10.9389
dortmund_40.tif,train,dortmund,0.2315,Water,-4.1082,-26.8866
rotterdam_6.tif,train,rotterdam,0.4429,Water,22.7836,27.5610
accra_58.tif,train,accra,0.3350,Agriculture,12.2320,-12.4063
tokyo_48.tif,train,tokyo,0.3682,Agriculture,1.0205,-37.5099
coxsbazar_26.tif,train,coxsbazar,0.2106,Bareland,-36.2107,7.9780
rio_30.tif,train,rio,0.4896,Bareland,-29.8909,6.7757
kagera_2.tif,train,kagera,0.3921,Agriculture,-18.1471,-10.2466
koeln_16.tif,train,koeln,0.2423,Rangeland,42.4924,-9.1462
lambayeque_35.tif,train,lambayeque,0.3056,Rangeland,-44.4022,-2.0286
coxsbazar_30.tif,train,coxsbazar,0.3277,Water,-33.8380,-4.0516
ulaanbaatar_5.tif,train,ulaanbaatar,0.3890,Rangeland,32.8361,1.3661
ica_21.tif,train,ica,0.1885,Bareland,59.5260,-10.0025
kagera_4.tif,train,kagera,0.3044,Bareland,-27.7071,-5.7706
santiago_20.tif,train,santiago,0.3739,Water,24.7982,29.1211
muenster_50.tif,train,muenster,0.1675,Rangeland,-30.1815,-27.8118
coxsbazar_9.tif,train,coxsbazar,0.3065,Road,-54.8040,-0.6969
svaneti_1.tif,train,svaneti,0.4249,Agriculture,-19.9573,-6.1141
vienna_5.tif,train,vienna,0.1011,Developed,-17.4706,45.3165
dhaka_23.tif,train,dhaka,0.2739,Water,20.2629,22.1242
tyrolw_50.tif,train,tyrolw,0.3287,Water,3.4920,10.7883
kujawsko-pomorskie_3.tif,train,kujawsko-pomorskie,0.2537,Water,14.7458,-4.1320
austin_18.tif,train,austin,0.2399,Water,13.2004,12.0166
tonga_58.tif,train,tonga,0.3891,Water,14.6512,-1.2650
ngaoundere_48.tif,train,ngaoundere,0.3692,Agriculture,-13.1733,-20.2598
aachen_68.tif,train,aachen,0.2411,Water,-31.9186,-20.3101
abancay_18.tif,train,abancay,0.2517,Agriculture,-5.4346,-43.2666
sechura_45.tif,train,sechura,0.3100,Road,34.7572,-13.3475
tyrolw_68.tif,train,tyrolw,0.3418,Bareland,-42.4516,6.0539
tonga_39.tif,train,tonga,0.4262,Tree,17.5766,-13.3146
dowa_8.tif,train,dowa,0.3148,Rangeland,-12.6314,-41.7032
mazowieckie_36.tif,train,mazowieckie,0.2210,Road,-27.4487,-27.5498
ica_26.tif,train,ica,0.7886,Agriculture,-5.3427,-0.0798
daressalaam_119.tif,train,daressalaam,0.2778,Water,-5.0756,-25.6757
dortmund_8.tif,train,dortmund,0.1727,Water,-22.4814,-25.7381
vienna_45.tif,train,vienna,0.3329,Road,31.9429,-14.4810
dowa_22.tif,train,dowa,0.2978,Water,-12.9624,-40.4419
bogota_1.tif,train,bogota,0.2100,Developed,9.9112,-5.7403
lima_33.tif,train,lima,0.2105,Water,59.1775,-4.4696
pisco_3.tif,train,pisco,0.3283,Developed,-46.1871,-17.6214
dhaka_53.tif,train,dhaka,0.2773,Road,-7.7509,36.2962
piura_18.tif,train,piura,0.3432,Bareland,-20.0816,34.4410
western_12.tif,train,western,0.7280,Road,-17.8080,25.7772
daressalaam_129.tif,train,daressalaam,0.2224,Rangeland,35.0108,25.9870
chiangmai_5.tif,train,chiangmai,0.1967,Rangeland,39.0353,-16.8389
slaskie_32.tif,train,slaskie,0.1609,Building,-23.0948,41.1162
vegas_46.tif,train,vegas,0.2775,Water,36.0963,20.8727
tyrolw_10.tif,train,tyrolw,0.2632,Bareland,-23.2367,16.1336
lima_17.tif,train,lima,0.1991,Water,-7.3859,-30.3762
kitsap_31.tif,train,kitsap,0.2993,Water,6.2653,12.7724
vegas_5.tif,train,vegas,0.1495,Water,62.6405,-6.4653
muenster_21.tif,train,muenster,0.2648,Agriculture,-21.2766,-19.1802
svaneti_57.tif,train,svaneti,0.1848,Bareland,10.2950,-12.6951
vegas_37.tif,train,vegas,0.1545,Tree,62.6572,-6.1533
kagera_50.tif,train,kagera,0.3398,Developed,-23.8646,-3.1002
tokyo_43.tif,train,tokyo,0.4212,Bareland,-4.2165,-18.2334
tokyo_46.tif,train,tokyo,0.3264,Agriculture,-2.9870,-36.5272
lohur_13.tif,train,lohur,0.0350,Tree,-48.3042,-19.3949
austin_26.tif,train,austin,0.2231,Water,32.1405,16.4115
paris_18.tif,train,paris,0.4703,Rangeland,22.5619,-3.4344
vienna_29.tif,train,vienna,0.2910,Water,30.4092,12.3623
vienna_61.tif,train,vienna,0.2524,Water,32.8132,12.0063
christchurch_53.tif,train,christchurch,0.1522,Road,10.2619,-6.1628
khartoum_47.tif,train,khartoum,0.5606,Road,64.2143,0.5650
melbourne_49.tif,train,melbourne,0.2862,Rangeland,32.6433,12.0148
paris_42.tif,train,paris,0.5339,Rangeland,22.8122,-0.7495
shanghai_8.tif,train,shanghai,0.3015,Road,-9.4266,31.5315
koeln_35.tif,train,koeln,0.2833,Water,20.5102,21.8984
podlaskie_2.tif,train,podlaskie,0.5815,Tree,-32.7991,-0.4819
duesseldorf_49.tif,train,duesseldorf,0.4383,Water,-2.2525,-33.6503
tyrolw_13.tif,train,tyrolw,0.4653,Rangeland,-26.2671,3.9789
viru_11.tif,train,viru,0.2591,Water,-15.1265,-39.6704
chiangmai_11.tif,train,chiangmai,0.2281,Road,-3.5961,39.7794
mahe_17.tif,train,mahe,0.1622,Rangeland,-8.1830,43.6201
baybay_10.tif,train,baybay,0.2321,Rangeland,1.5384,45.0066
accra_17.tif,train,accra,0.3279,Rangeland,43.5891,0.5292
daressalaam_123.tif,train,daressalaam,0.2173,Water,-20.8419,-32.5073
warminsko-mazurskie_1.tif,train,warminsko-mazurskie,0.3530,Water,-37.9947,6.0600
lambayeque_8.tif,train,lambayeque,0.3174,Rangeland,34.0804,-4.5464
chisinau_30.tif,train,chisinau,0.2422,Rangeland,46.8261,-12.1383
viru_23.tif,train,viru,0.2373,Rangeland,52.9661,-10.2435
melbourne_17.tif,train,melbourne,0.3295,Tree,26.3674,-9.5890
kinshasa_1.tif,train,kinshasa,0.3670,Road,-9.4751,-20.5462
daressalaam_35.tif,train,daressalaam,0.3673,Bareland,11.6041,22.1777
soriano_5.tif,train,soriano,0.3092,Developed,30.1495,-8.0984
chicago_44.tif,train,chicago,0.3091,Rangeland,37.4694,7.3161
baybay_45.tif,train,baybay,0.0903,Water,-40.5281,-19.0414
zanzibar_117.tif,train,zanzibar,0.4910,Tree,13.7202,-14.3426
ngaoundere_18.tif,train,ngaoundere,0.3942,Bareland,-2.0508,-12.0894
daressalaam_62.tif,train,daressalaam,0.3805,Agriculture,36.8942,29.0615
zanzibar_100.tif,train,zanzibar,0.5084,Water,16.9121,-14.3873
christchurch_1.tif,train,christchurch,0.4028,Bareland,-3.9920,27.5466
dhaka_25.tif,train,dhaka,0.3129,Road,1.3411,41.2780
khartoum_4.tif,train,khartoum,0.3774,Road,59.8644,6.4004
austin_42.tif,train,austin,0.3228,Water,16.9791,13.4093
lodzkie_7.tif,train,lodzkie,0.5581,Agriculture,-23.1490,4.3526
paris_44.tif,train,paris,0.4570,Developed,23.1441,-3.9836
rotterdam_28.tif,train,rotterdam,0.3726,Water,16.4005,37.8106
kagera_48.tif,train,kagera,0.2582,Developed,-35.2766,-16.0888
chisinau_14.tif,train,chisinau,0.2312,Building,-4.6362,11.2638
kyoto_67.tif,train,kyoto,0.3560,Water,-5.2820,-37.3223
accra_45.tif,train,accra,0.3510,Rangeland,39.9661,-1.4083
austin_41.tif,train,austin,0.2651,Tree,32.5686,-4.9569
kagera_26.tif,train,kagera,0.4507,Agriculture,-28.3561,-3.9629
chisinau_9.tif,train,chisinau,0.2064,Rangeland,46.3228,-8.6350
dolnoslaskie_22.tif,train,dolnoslaskie,0.3809,Developed,-14.1378,-14.2253
aachen_6.tif,train,aachen,0.3659,Rangeland,-25.0186,-22.0093
pointenoire_9.tif,train,pointenoire,0.2619,Rangeland,50.3633,-3.4238
khartoum_43.tif,train,khartoum,0.4123,Developed,59.8262,10.5269
lohur_35.tif,train,lohur,0.1406,Water,-44.4294,-20.4117
pomorskie_30.tif,train,pomorskie,0.4745,Water,-18.8396,-15.0943
western_22.tif,train,western,0.3090,Rangeland,45.0384,-17.8970
sechura_36.tif,train,sechura,0.1890,Rangeland,54.9103,-7.9949
accra_53.tif,train,accra,0.4796,Bareland,-18.7598,19.1827
tonga_36.tif,train,tonga,0.3619,Water,15.9685,6.6550
santiago_9.tif,train,santiago,0.3683,Water,5.6433,16.0497
pomorskie_17.tif,train,pomorskie,0.1094,Road,-15.3606,44.7019
monrovia_9.tif,train,monrovia,0.3087,Water,-9.6278,30.7411
mazowieckie_14.tif,train,mazowieckie,0.0997,Rangeland,-50.9005,-14.6142
mahe_46.tif,train,mahe,0.2768,Bareland,25.4190,4.5448
kagera_10.tif,train,kagera,0.3673,Agriculture,-20.4828,-3.7771
kagera_62.tif,train,kagera,0.5349,Developed,-28.7022,3.6716
vegas_36.tif,train,vegas,0.3433,Agriculture,13.7933,40.9053
lambayeque_28.tif,train,lambayeque,0.4824,Agriculture,7.0692,-34.9113
santiago_16.tif,train,santiago,0.2472,Rangeland,-3.1121,8.9151
bielefeld_28.tif,train,bielefeld,0.3150,Agriculture,-3.3190,36.9032
paris_64.tif,train,paris,0.4451,Developed,19.3307,-3.3257
bielefeld_67.tif,train,bielefeld,0.3754,Rangeland,-21.0873,-6.5766
sechura_43.tif,train,sechura,0.2764,Rangeland,-6.1556,-44.3923
ulaanbaatar_2.tif,train,ulaanbaatar,0.3951,Rangeland,32.1862,2.3232
dortmund_28.tif,train,dortmund,0.2793,Water,10.5564,12.1800
melbourne_5.tif,train,melbourne,0.2529,Road,33.9016,-9.9342
rotterdam_36.tif,train,rotterdam,0.3477,Water,15.4283,38.8854
khartoum_23.tif,train,khartoum,0.2575,Developed,59.1799,11.2131
chiclayo_42.tif,train,chiclayo,0.7816,Bareland,-8.4270,16.1947
viru_2.tif,train,viru,0.2870,Water,-7.6036,-37.1211
lodzkie_24.tif,train,lodzkie,0.2467,Rangeland,-40.3289,-24.1233
monrovia_50.tif,train,monrovia,0.2135,Water,12.1525,3.6869
monrovia_54.tif,train,monrovia,0.2174,Water,14.0246,4.0220
kagera_43.tif,train,kagera,0.3628,Developed,-18.9660,-10.5805
dortmund_26.tif,train,dortmund,0.1988,Water,-40.7532,-20.9262
monrovia_48.tif,train,monrovia,0.1951,Developed,39.7851,-8.3767
zachodniopomorskie_10.tif,train,zachodniopomorskie,0.1452,Developed,0.0886,6.3676
kagera_42.tif,train,kagera,0.6242,Developed,-27.7271,-1.0211
podlaskie_6.tif,train,podlaskie,0.0476,Building,-23.1750,11.2247
vegas_12.tif,train,vegas,0.3335,Water,19.6240,31.2232
koeln_46.tif,train,koeln,0.2996,Water,11.2935,11.7066
lima_45.tif,train,lima,0.0683,Tree,62.5452,-4.4325
aachen_19.tif,train,aachen,0.3857,Rangeland,35.8123,-2.7248
chiclayo_29.tif,train,chiclayo,0.3581,Bareland,-45.0509,2.8938
western_14.tif,train,western,0.5716,Bareland,-0.0450,18.0580
duesseldorf_24.tif,train,duesseldorf,0.3706,Water,4.5139,26.2294
zanzibar_105.tif,train,zanzibar,0.3009,Bareland,10.3436,-13.1084
aachen_36.tif,train,aachen,0.1489,Rangeland,-43.5260,-2.0514
paris_20.tif,train,paris,0.4235,Water,20.1201,0.9244
rotterdam_41.tif,train,rotterdam,0.3640,Water,16.6657,39.8533
rotterdam_32.tif,train,rotterdam,0.3142,Road,6.3302,40.0214
lohur_15.tif,train,lohur,0.3104,Rangeland,-27.3566,-30.8150
lodzkie_13.tif,train,lodzkie,0.1530,Developed,-46.0669,-27.5035
rio_28.tif,train,rio,0.2571,Road,9.0631,-11.4137
mahe_45.tif,train,mahe,0.3056,Bareland,6.7641,36.2258
rio_62.tif,train,rio,0.5980,Road,12.8952,37.1983
tyrolw_56.tif,train,tyrolw,0.2073,Road,-24.7597,-32.4214
tonga_27.tif,train,tonga,0.3655,Tree,18.8900,-8.0834
tyrolw_33.tif,train,tyrolw,0.9843,Rangeland,-46.9947,3.9635
christchurch_37.tif,train,christchurch,0.2738,Water,15.5660,12.1912
monrovia_5.tif,train,monrovia,0.2750,Water,16.1889,20.1652
chincha_2.tif,train,chincha,0.2989,Water,-9.6551,-38.2859
koeln_25.tif,train,koeln,0.2599,Rangeland,-29.3292,-27.2861
daressalaam_103.tif,train,daressalaam,0.3018,Agriculture,-15.7666,-18.5323
chicago_32.tif,train,chicago,0.2171,Developed,59.6913,13.0727
mahe_20.tif,train,mahe,0.3921,Road,-12.5838,48.2237
ngaoundere_62.tif,train,ngaoundere,0.4849,Bareland,-3.9009,-14.0095
soriano_2.tif,train,soriano,0.2391,Water,9.8335,-0.9651
chincha_15.tif,train,chincha,0.3292,Water,29.3924,25.0562
dolnoslaskie_34.tif,train,dolnoslaskie,0.4429,Road,-14.1386,-14.2802
chisinau_43.tif,train,chisinau,0.2443,Rangeland,49.0709,-12.7707
mahe_50.tif,train,mahe,0.2004,Rangeland,44.1866,-12.2655
coxsbazar_66.tif,train,coxsbazar,0.3423,Road,-24.6952,14.0757
lubuskie_13.tif,train,lubuskie,0.3950,Water,-21.1981,-16.5022
baybay_38.tif,train,baybay,0.1622,Road,-41.0464,-13.2004
muenster_52.tif,train,muenster,0.2195,Water,-31.2688,-19.6293
lohur_30.tif,train,lohur,0.2396,Agriculture,-29.3425,-24.3061
chiclayo_44.tif,train,chiclayo,0.7835,Bareland,-11.2126,15.6368
muenster_43.tif,train,muenster,0.3034,Water,11.6934,12.1460
daressalaam_120.tif,train,daressalaam,0.2308,Road,43.0408,-16.5522
khartoum_8.tif,train,khartoum,0.3329,Water,25.0620,12.2181
kyoto_22.tif,train,kyoto,0.3759,Rangeland,-4.5784,-5.0446
aachen_2.tif,train,aachen,0.1435,Water,-48.2895,-8.2971
mazowieckie_2.tif,train,mazowieckie,0.1775,Tree,-45.1343,-25.7692
podkarpackie_6.tif,train,podkarpackie,0.4917,Developed,-29.4209,3.0914
daressalaam_107.tif,train,daressalaam,0.2353,Bareland,8.1994,40.2139
sechura_17.tif,train,sechura,0.4474,Rangeland,-15.8193,36.8484
zanzibar_61.tif,train,zanzibar,0.2445,Road,-22.7242,-2.8752
vienna_54.tif,train,vienna,0.2471,Water,-3.1411,-22.9385
muenster_22.tif,train,muenster,0.2963,Rangeland,39.7932,-13.9970
melbourne_41.tif,train,melbourne,0.2665,Rangeland,41.4178,-11.1106
mahe_6.tif,train,mahe,0.0698,Bareland,-19.6658,3.3433
ulaanbaatar_33.tif,train,ulaanbaatar,0.3817,Rangeland,33.2678,-0.7579
vegas_30.tif,train,vegas,0.2637,Water,34.5727,16.5314
chicago_18.tif,train,chicago,0.0884,Tree,60.4597,-3.0180
duesseldorf_63.tif,train,duesseldorf,0.1186,Developed,-43.8484,-17.7320
dortmund_46.tif,train,dortmund,0.2597,Water,19.1280,17.3634
vegas_43.tif,train,vegas,0.2620,Water,35.9854,20.5547
zanzibar_110.tif,train,zanzibar,0.3900,Road,0.3590,3.1869
dortmund_31.tif,train,dortmund,0.2965,Water,11.1062,10.2587
accra_22.tif,train,accra,0.3377,Rangeland,39.9750,-18.7030
baybay_63.tif,train,baybay,0.1852,Bareland,-6.6895,38.3845
monrovia_55.tif,train,monrovia,0.1587,Agriculture,-6.0523,-26.9451
bielefeld_12.tif,train,bielefeld,0.2712,Developed,-40.6185,-0.0791
khartoum_53.tif,train,khartoum,0.3451,Road,60.2248,10.0685
pisco_48.tif,train,pisco,0.2007,Rangeland,59.4090,-6.9441
mahe_29.tif,train,mahe,0.2745,Rangeland,35.0114,-6.2672
coxsbazar_20.tif,train,coxsbazar,0.3443,Water,-18.9546,-29.3468
slaskie_24.tif,train,slaskie,0.1691,Agriculture,-13.8406,-11.4228
chicago_24.tif,train,chicago,0.5982,Bareland,-6.0544,-17.8199
rotterdam_48.tif,train,rotterdam,0.3690,Water,16.0277,39.1798
coxsbazar_5.tif,train,coxsbazar,0.2969,Developed,-27.0967,16.1913
zanzibar_76.tif,train,zanzibar,0.2640,Developed,-29.9069,4.8138
pisco_7.tif,train,pisco,0.2069,Rangeland,-40.8260,-29.2441
chiclayo_8.tif,train,chiclayo,0.2268,Water,-15.2865,-40.3394
abancay_32.tif,train,abancay,0.3095,Agriculture,1.0568,-28.4261
khartoum_59.tif,train,khartoum,0.4943,Bareland,27.7286,2.7482
svaneti_11.tif,train,svaneti,0.3159,Road,-22.5848,-4.1436
wielkopolskie_3.tif,train,wielkopolskie,0.0831,Developed,-48.0400,-18.6451
aachen_51.tif,train,aachen,0.2701,Water,-30.4588,-20.1725
kyoto_29.tif,train,kyoto,0.2928,Water,17.7764,18.0228
tokyo_37.tif,train,tokyo,0.3007,Agriculture,-21.6949,30.7782
ulaanbaatar_28.tif,train,ulaanbaatar,0.3204,Rangeland,33.8795,1.4129
kujawsko-pomorskie_2.tif,train,kujawsko-pomorskie,0.3985,Developed,-38.3949,4.4815
vienna_40.tif,train,vienna,0.2433,Water,22.0268,10.3647
vegas_42.tif,train,vegas,0.8561,Bareland,-11.1018,17.1346
koeln_54.tif,train,koeln,0.3334,Water,10.6507,14.5454
bielefeld_15.tif,train,bielefeld,0.4347,Water,-24.1355,-20.9058
podkarpackie_5.tif,train,podkarpackie,0.2750,Water,-40.0792,-9.3345
dolnoslaskie_15.tif,train,dolnoslaskie,0.3438,Water,-38.9039,-7.9828
rio_27.tif,train,rio,0.4399,Water,2.8358,15.5187
piura_19.tif,train,piura,0.1717,Rangeland,52.1306,-4.9798
zachodniopomorskie_9.tif,train,zachodniopomorskie,0.2067,Bareland,-20.1152,43.6013
rotterdam_42.tif,train,rotterdam,0.4022,Rangeland,14.5750,39.4111
dortmund_69.tif,train,dortmund,0.1362,Water,-22.5181,-26.8029
kagera_9.tif,train,kagera,0.4823,Road,-26.9456,-1.8246
shanghai_9.tif,train,shanghai,0.2454,Developed,64.7947,-2.0975
melbourne_16.tif,train,melbourne,0.2804,Tree,26.9829,-9.3322
western_26.tif,train,western,0.3505,Bareland,-3.1137,-14.9441
duesseldorf_53.tif,train,duesseldorf,0.3253,Water,-25.2558,-19.3408
viru_50.tif,train,viru,0.1690,Water,-17.3634,-40.8426
muenster_12.tif,train,muenster,0.1967,Rangeland,-36.1211,-20.0925
monrovia_11.tif,train,monrovia,0.2684,Rangeland,43.6727,-18.2695
wielkopolskie_38.tif,train,wielkopolskie,0.1566,Water,-43.2816,-19.9806
kitsap_28.tif,train,kitsap,0.2431,Water,29.8379,15.6896
chiclayo_45.tif,train,chiclayo,0.5731,Bareland,-13.1087,24.5315
aachen_55.tif,train,aachen,0.2956,Water,-21.6561,-19.1424
wielkopolskie_28.tif,train,wielkopolskie,0.2056,Tree,13.1939,-7.3366
tonga_1.tif,train,tonga,0.3120,Tree,21.2621,-9.8574
kujawsko-pomorskie_11.tif,train,kujawsko-pomorskie,0.2393,Developed,9.6146,-5.1772
muenster_37.tif,train,muenster,0.2216,Road,-0.5215,45.3370
duesseldorf_30.tif,train,duesseldorf,0.2777,Rangeland,38.7719,-4.0863
lohur_1.tif,train,lohur,0.2619,Road,-33.7176,-26.3550
muenster_20.tif,train,muenster,0.1702,Road,-41.7532,-1.2574
zanzibar_65.tif,train,zanzibar,0.4827,Building,-20.9988,11.5252
mazowieckie_12.tif,train,mazowieckie,0.1102,Developed,-31.6988,9.1819
chincha_21.tif,train,chincha,0.3917,Water,-8.1388,-39.4143
khartoum_2.tif,train,khartoum,0.3228,Rangeland,53.6095,5.8467
kampala_3.tif,train,kampala,0.2263,Water,20.5198,9.8474
vienna_17.tif,train,vienna,0.4547,Rangeland,50.4879,10.5290
dowa_1.tif,train,dowa,0.3863,Water,-17.7138,-26.8266
accra_41.tif,train,accra,0.4291,Tree,20.8442,-6.5966
vegas_6.tif,train,vegas,0.2676,Water,36.1767,19.9315
melbourne_55.tif,train,melbourne,0.2810,Tree,28.5553,-11.5728
rio_16.tif,train,rio,0.2444,Rangeland,62.4415,2.7790
rio_36.tif,train,rio,0.2222,Road,12.6610,2.4750
christchurch_29.tif,train,christchurch,0.2138,Developed,11.4389,-5.0538
zanzibar_68.tif,train,zanzibar,0.2900,Developed,-20.6323,-0.8480
rotterdam_47.tif,train,rotterdam,0.4539,Tree,29.0839,-2.6456
kagera_59.tif,train,kagera,0.4289,Developed,-29.5251,-4.7344
soriano_18.tif,train,soriano,0.1854,Tree,11.7763,-6.9008
duesseldorf_9.tif,train,duesseldorf,0.2872,Bareland,28.5949,5.0104
svaneti_70.tif,train,svaneti,0.4213,Agriculture,-18.8748,-5.3104
zanzibar_92.tif,train,zanzibar,0.3708,Building,17.0460,-8.9181
chincha_13.tif,train,chincha,0.3533,Agriculture,-8.4321,-40.6014
zanzibar_135.tif,train,zanzibar,0.2149,Bareland,-16.9224,-1.8179
pomorskie_19.tif,train,pomorskie,0.1493,Building,-39.2733,4.9736
melbourne_59.tif,train,melbourne,0.3244,Bareland,1.0340,19.5159
monrovia_1.tif,train,monrovia,0.2333,Rangeland,43.8396,-14.4063
dhaka_17.tif,train,dhaka,0.1929,Water,29.6660,22.1135
lohur_28.tif,train,lohur,0.2657,Water,-22.2352,-22.9682
duesseldorf_57.tif,train,duesseldorf,0.3979,Water,-17.0746,-26.4715
tyrolw_58.tif,train,tyrolw,0.3670,Water,16.3445,33.2319
western_20.tif,train,western,0.5534,Water,-18.8025,26.9479
shanghai_70.tif,train,shanghai,0.3402,Water,5.1676,27.7262
chiclayo_25.tif,train,chiclayo,0.2146,Tree,-55.1176,-2.9906
tyrolw_15.tif,train,tyrolw,0.5008,Rangeland,-23.7678,-9.8670
christchurch_33.tif,train,christchurch,0.2570,Water,17.3519,10.0195
khartoum_14.tif,train,khartoum,0.5275,Road,64.7137,0.6379
chiclayo_48.tif,train,chiclayo,0.8307,Bareland,-17.0868,20.4438
kyoto_46.tif,train,kyoto,0.3952,Water,-6.6620,-6.6394
niamey_8.tif,train,niamey,0.2659,Water,9.2377,29.2829
lambayeque_3.tif,train,lambayeque,0.2477,Water,23.8514,20.3466
lima_16.tif,train,lima,0.2406,Bareland,-0.1190,-16.9729
kitsap_43.tif,train,kitsap,0.1718,Road,-24.6842,15.2711
dhaka_36.tif,train,dhaka,0.2951,Agriculture,-8.0722,36.7171
lohur_31.tif,train,lohur,0.2467,Road,-34.5375,-26.4106
dolnoslaskie_28.tif,train,dolnoslaskie,0.2817,Developed,-36.1704,-17.7522
rio_57.tif,train,rio,0.1746,Developed,-25.5832,8.4302
chincha_26.tif,train,chincha,0.2730,Rangeland,-8.2603,-43.0543
chiangmai_6.tif,train,chiangmai,0.2656,Rangeland,-0.7882,5.8804
svaneti_68.tif,train,svaneti,0.2418,Road,-54.6363,-1.6881
chiangmai_12.tif,train,chiangmai,0.2471,Rangeland,-3.3888,40.0005
svaneti_53.tif,train,svaneti,0.4943,Bareland,-37.9747,-11.1981
ngaoundere_32.tif,train,ngaoundere,0.3519,Rangeland,-15.9022,-28.9791
kitsap_24.tif,train,kitsap,0.3305,Water,29.1483,15.8556
muenster_3.tif,train,muenster,0.1387,Road,-31.0951,-27.9464
zanzibar_55.tif,train,zanzibar,0.2177,Agriculture,-27.7283,13.0945
chincha_40.tif,train,chincha,0.7276,Bareland,-10.1064,13.3963
daressalaam_32.tif,train,daressalaam,0.2468,Rangeland,48.3732,-11.6498
tonga_37.tif,train,tonga,0.1956,Road,-33.0716,-24.3660
rosario_8.tif,train,rosario,0.3889,Bareland,4.4226,21.3847
sechura_8.tif,train,sechura,0.1976,Rangeland,55.9619,-8.9264
